stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.24318520724773407,0.009970428422093391,0.05730646848678589,1.936166763305664,1.0024131536483765,85,9.920667253027204e-06,1,0.20757858455181122,0.007215764839202166,0,0.0730402022600174,17.384980241690823,1.0048320293426514,0.22883296012878418,0.021109269931912422
0,1,0.111,0.9722500000000001,0.24318520724773407,0.010642001405358315,0.05778944492340088,1.93612802028656,0.984796941280365,78,9.28319786908105e-06,1,0.20938663184642792,0.007257049437612295,1,0.07352316379547119,17.35635804302578,0.9698249697685242,0.23064100742340088,0.021150555461645126
0,2,0.222,0.9445,0.24318520724773407,0.01062399335205555,0.06732174754142761,1.9363471269607544,1.0142161846160889,79,9.919748663378414e-06,1,0.24761588871479034,0.007223697379231453,2,0.08305546641349792,16.826917698916503,1.0286344289779663,0.2688702642917633,0.021117202937602997
0,3,0.333,0.9167500000000001,0.24318520724773407,0.009873627685010433,0.0634155198931694,1.9363551139831543,0.9999520778656006,78,9.876061994873453e-06,1,0.23227016627788544,0.007130641024559736,3,0.07914924621582031,17.036132081481426,0.9999041557312012,0.2535245418548584,0.021024145185947418
0,4,0.444,0.889,0.24318520724773407,0.009073696099221706,0.06960554420948029,1.9363359212875366,0.9947441220283508,77,9.918814612319693e-06,1,0.2569161653518677,0.007168662268668413,4,0.0853392705321312,16.70911065075868,0.9895159006118774,0.27817055583000183,0.02106216549873352
0,5,0.555,0.86125,0.24318520724773407,0.008365506306290627,0.07365463674068451,1.9362595081329346,1.0126255750656128,77,9.404603588336613e-06,1,0.27295932173728943,0.00721973180770874,5,0.08938835561275482,16.507790432535053,1.025410532951355,0.2942136824131012,0.021113237366080284
0,6,0.666,0.8335,0.24318520724773407,0.007804953958839178,0.06653867661952972,1.9362486600875854,0.9999905228614807,79,9.492392564425245e-06,1,0.2445560097694397,0.007199564017355442,6,0.08227240294218063,16.868058093336778,0.9999811053276062,0.26581040024757385,0.021093066781759262
0,7,0.777,0.80575,0.24318520724773407,0.0074211894534528255,0.05675656720995903,1.9361741542816162,1.0016690492630005,77,9.273978321289178e-06,1,0.20542140305042267,0.0072016301564872265,7,0.07249028980731964,17.41780155315993,1.0033409595489502,0.22667574882507324,0.02109513431787491
0,8,0.888,0.778,0.24318520724773407,0.00719289667904377,0.06468915939331055,1.9363216161727905,0.994405210018158,75,9.013125236378983e-06,1,0.23744048178195953,0.007105378434062004,8,0.08042287826538086,16.96680379258364,0.988841712474823,0.2586948573589325,0.020998883992433548
0,9,0.999,0.75025,0.24318520724773407,0.007022725883871317,0.06380000710487366,1.9361908435821533,0.9973888993263245,73,9.700798727863003e-06,1,0.23380790650844574,0.007130720652639866,9,0.07953374087810516,17.015085813068637,0.9947845935821533,0.2550622522830963,0.021024225279688835
