stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.24318520724773407,0.009970428422093391,0.05616925656795502,1.936166524887085,1.0024131536483765,50,8.524963050149381e-05,0,0.2030295878648758,0.0072158146649599075,0,0.07190299034118652,17.45313038891246,1.0048320293426514,0.22428397834300995,0.02110932022333145
0,1,0.111,0.9722500000000001,0.24318520724773407,0.010642001405358315,0.05816994607448578,1.9361276626586914,0.984796941280365,50,0.00010054543236037716,0,0.21090896427631378,0.007256938144564629,1,0.07390367239713669,17.3339397157746,0.9698249697685242,0.23216335475444794,0.021150443702936172
0,2,0.222,0.9445,0.24318520724773407,0.01062399335205555,0.06502972543239594,1.9363465309143066,1.0142161846160889,50,9.301197860622779e-05,0,0.23844750225543976,0.007223790045827627,2,0.08076344430446625,16.94845159380695,1.0286344289779663,0.2597018778324127,0.02111729420721531
0,3,0.333,0.9167500000000001,0.24318520724773407,0.009873627685010433,0.06017766520380974,1.9363553524017334,0.9999520778656006,50,9.947708167601377e-05,0,0.21931831538677216,0.007130775135010481,3,0.07591138780117035,17.217530601198245,0.9999041557312012,0.24057269096374512,0.021024279296398163
0,4,0.444,0.889,0.24318520724773407,0.009073696099221706,0.06801550835371017,1.936336636543274,0.9947441220283508,50,0.0001002814169623889,0,0.25055578351020813,0.007168736774474382,4,0.08374922722578049,16.79079182940007,0.9895159006118774,0.2718101739883423,0.02106224186718464
0,5,0.555,0.86125,0.24318520724773407,0.008365506306290627,0.07387584447860718,1.9362595081329346,1.0126255750656128,50,7.298377749975771e-05,0,0.2738443911075592,0.007219657301902771,5,0.08960956335067749,16.497056302284022,1.025410532951355,0.29509878158569336,0.021113162860274315
0,6,0.666,0.8335,0.24318520724773407,0.007804953958839178,0.06662140786647797,1.9362481832504272,0.9999905228614807,50,7.478064799215645e-05,0,0.24488693475723267,0.00719955749809742,6,0.08235512673854828,16.863693514535406,0.9999811053276062,0.2661413252353668,0.021093061193823814
0,7,0.777,0.80575,0.24318520724773407,0.0074211894534528255,0.05557488650083542,1.9361741542816162,1.0016690492630005,50,6.924333865754306e-05,0,0.20069484412670135,0.007201552391052246,7,0.07130860537290573,17.489180485664768,1.0033409595489502,0.22194921970367432,0.02109505794942379
0,8,0.888,0.778,0.24318520724773407,0.00719289667904377,0.06350193917751312,1.936321496963501,0.994405210018158,50,5.0115660997107625e-05,0,0.23269124329090118,0.007105493918061256,8,0.07923565804958344,17.031393222500885,0.988841712474823,0.25394561886787415,0.0209989994764328
0,9,0.999,0.75025,0.24318520724773407,0.007022725883871317,0.06354646384716034,1.9361909627914429,0.9973888993263245,50,5.376899935072288e-05,0,0.23279379308223724,0.007130685728043318,9,0.07928018271923065,17.028953489190815,0.9947845935821533,0.2540481388568878,0.021024189889431
