frame,stage,step,inner,tau,sigma_tau,mse_x1_in,mse_x1_hat,mse_x1_out,block1_delta,endpoint_delta,hole_x1_in,hole_x1_hat,hole_x1_out,obs_x1_out
0,0,0,0,0.0,1.0,0.040345095098018646,0.04580330848693848,0.06512932479381561,0.019326016306877136,0.00545821338891983,0.05792127177119255,0.07246092706918716,0.2389625757932663,0.007184898015111685
1,0,1,0,0.111,0.9722500000000001,0.06512932479381561,0.04371951147913933,0.05604878067970276,0.01232926920056343,-0.021409813314676285,0.2389625757932663,0.06990709900856018,0.2025497704744339,0.0072151124477386475
2,0,2,0,0.222,0.9445,0.05604878067970276,0.06487317383289337,0.06732585281133652,0.0024526789784431458,0.008824393153190613,0.2025497704744339,0.07348159700632095,0.2479584813117981,0.007114966865628958
3,0,3,0,0.333,0.9167500000000001,0.06732585281133652,0.07606451213359833,0.05869253724813461,-0.017371974885463715,0.00873865932226181,0.2479584813117981,0.11460908502340317,0.21300040185451508,0.007256576791405678
4,0,4,0,0.444,0.889,0.05869253724813461,0.04411417245864868,0.05601068586111069,0.011896513402462006,-0.014578364789485931,0.21300040185451508,0.07142408937215805,0.20262984931468964,0.00713762640953064
5,0,5,0,0.555,0.86125,0.05601068586111069,0.06655501574277878,0.06874755024909973,0.0021925345063209534,0.01054432988166809,0.20262984931468964,0.08917936682701111,0.25331512093544006,0.007225024048238993
6,0,6,0,0.666,0.8335,0.06874755024909973,0.06094261631369591,0.06359976530075073,0.002657148987054825,-0.007804933935403824,0.25331512093544006,0.12224487215280533,0.23297464847564697,0.007141460198909044
7,0,7,0,0.777,0.80575,0.06359976530075073,0.050492119044065475,0.05880073830485344,0.008308619260787964,-0.013107646256685257,0.23297464847564697,0.06329215317964554,0.21379446983337402,0.0071361553855240345
8,0,8,0,0.888,0.778,0.05880073830485344,0.036949273198843,0.06065941974520683,0.02371014654636383,-0.021851465106010437,0.21379446983337402,0.055997028946876526,0.22086818516254425,0.007256492972373962
9,0,9,0,0.999,0.75025,0.06065941974520683,0.08655091375112534,0.07022186368703842,-0.016329050064086914,0.025891494005918503,0.22086818516254425,0.11830910295248032,0.2593638598918915,0.007174528203904629
10,1,0,0,0.0,0.8571428571428572,0.07770290970802307,0.06030070036649704,0.04300125688314438,-0.01729944348335266,-0.01740220934152603,0.2683323919773102,0.09164045006036758,0.16063149273395538,0.003791177412495017
11,1,1,0,0.111,0.8175000000000001,0.04300125688314438,0.05724374204874039,0.038215138018131256,-0.01902860403060913,0.014242485165596008,0.16063149273395538,0.08486185222864151,0.1417284607887268,0.003710700897499919
12,1,2,0,0.222,0.7778571428571429,0.038215138018131256,0.05394081398844719,0.04267333075404167,-0.011267483234405518,0.015725675970315933,0.1417284607887268,0.09960120171308517,0.15941733121871948,0.003758656093850732
13,1,3,0,0.333,0.7382142857142858,0.04267333075404167,0.04274025186896324,0.02870706096291542,-0.014033190906047821,6.692111492156982e-05,0.15941733121871948,0.06771744042634964,0.10344157367944717,0.003795552533119917
14,1,4,0,0.444,0.6985714285714286,0.02870706096291542,0.04389797896146774,0.03314150124788284,-0.0107564777135849,0.015190917998552322,0.10344157367944717,0.07260828465223312,0.12132226675748825,0.003747910261154175
15,1,5,0,0.555,0.6589285714285714,0.03314150124788284,0.03805733472108841,0.03309197351336479,-0.0049653612077236176,0.004915833473205566,0.12132226675748825,0.0753568783402443,0.1210385337471962,0.00377645087428391
16,1,6,0,0.666,0.6192857142857142,0.03309197351336479,0.038164470344781876,0.029008682817220688,-0.009155787527561188,0.005072496831417084,0.1210385337471962,0.07113638520240784,0.10456887632608414,0.0038219487760215998
17,1,7,0,0.777,0.5796428571428571,0.029008682817220688,0.03222335875034332,0.02929713949561119,-0.002926219254732132,0.003214675933122635,0.10456887632608414,0.07248269766569138,0.10558781027793884,0.0038669162895530462
18,1,8,0,0.888,0.54,0.02929713949561119,0.030045099556446075,0.030609384179115295,0.00056428462266922,0.0007479600608348846,0.10558781027793884,0.07453197240829468,0.1109352633357048,0.0038340906612575054
19,1,9,0,0.999,0.5003571428571428,0.030609384179115295,0.03158599138259888,0.03450576215982437,0.0029197707772254944,0.0009766072034835815,0.1109352633357048,0.0931563749909401,0.12614299356937408,0.003960017580538988
20,2,0,0,0.0,0.6666666666666667,0.039432890713214874,0.03403658792376518,0.03279665857553482,-0.001239929348230362,-0.005396302789449692,0.1329120248556137,0.09805655479431152,0.12142781168222427,0.003252939321100712
21,2,1,0,0.111,0.6204166666666668,0.03279665857553482,0.03429616242647171,0.0331825390458107,-0.0011136233806610107,0.0014995038509368896,0.12142781168222427,0.0995752140879631,0.12310978025197983,0.003206793451681733
22,2,2,0,0.222,0.5741666666666667,0.0331825390458107,0.030596446245908737,0.031813763082027435,0.0012173168361186981,-0.0025860927999019623,0.12310978025197983,0.08930850028991699,0.11751242727041245,0.003247541608288884
23,2,3,0,0.333,0.5279166666666668,0.031813763082027435,0.03189660981297493,0.03172183036804199,-0.00017477944493293762,8.284673094749451e-05,0.11751242727041245,0.09730448573827744,0.11702185124158859,0.003288487670943141
24,2,4,0,0.444,0.48166666666666674,0.03172183036804199,0.028901560232043266,0.03150195628404617,0.002600396052002907,-0.002820270135998726,0.11702185124158859,0.09319242089986801,0.11592674255371094,0.0033603524789214134
25,2,5,0,0.555,0.4354166666666667,0.03150195628404617,0.027699843049049377,0.029927637428045273,0.0022277943789958954,-0.0038021132349967957,0.11592674255371094,0.09082124382257462,0.10960980504751205,0.0033669157419353724
26,2,6,0,0.666,0.38916666666666666,0.029927637428045273,0.02512684464454651,0.028286658227443695,0.0031598135828971863,-0.004800792783498764,0.10960980504751205,0.08529043942689896,0.10288562625646591,0.0034203375689685345
27,2,7,0,0.777,0.34291666666666665,0.028286658227443695,0.02544115111231804,0.02848602831363678,0.003044877201318741,-0.002845507115125656,0.10288562625646591,0.08906590938568115,0.1032133474946022,0.0035769206006079912
28,2,8,0,0.888,0.2966666666666667,0.02848602831363678,0.025209635496139526,0.02849280834197998,0.003283172845840454,-0.0032763928174972534,0.1032133474946022,0.09021215885877609,0.10276305675506592,0.0037360605783760548
29,2,9,0,0.999,0.2504166666666667,0.02849280834197998,0.02460443787276745,0.02776314690709114,0.0031587090343236923,-0.003888370469212532,0.10276305675506592,0.08936533331871033,0.09947182983160019,0.0038602526765316725
30,3,0,0,0.0,0.3999999999999999,0.031088685616850853,0.028776928782463074,0.03130073472857475,0.002523805946111679,-0.0023117568343877792,0.10498862713575363,0.09987550973892212,0.11547007411718369,0.0032442871015518904
31,3,1,0,0.111,0.3555999999999999,0.03130073472857475,0.02797694131731987,0.03105117380619049,0.0030742324888706207,-0.003323793411254883,0.11547007411718369,0.10020619630813599,0.11453685909509659,0.003222613362595439
32,3,2,0,0.222,0.3111999999999999,0.03105117380619049,0.027421817183494568,0.030347159132361412,0.002925341948866844,-0.003629356622695923,0.11453685909509659,0.09995654970407486,0.11183848232030869,0.0031833809334784746
33,3,3,0,0.333,0.2668,0.030347159132361412,0.027228590101003647,0.030186191201210022,0.002957601100206375,-0.003118569031357765,0.11183848232030869,0.10036329180002213,0.11116952449083328,0.0031917484011501074
34,3,4,0,0.444,0.22239999999999996,0.030186191201210022,0.026764392852783203,0.02930166944861412,0.0025372765958309174,-0.003421798348426819,0.11116952449083328,0.09933409839868546,0.10768657922744751,0.0031733624637126923
35,3,5,0,0.555,0.17799999999999994,0.02930166944861412,0.026703212410211563,0.02895410917699337,0.002250896766781807,-0.0025984570384025574,0.10768657922744751,0.1000346913933754,0.10646313428878784,0.0031177671626210213
36,3,6,0,0.666,0.13359999999999997,0.02895410917699337,0.026557564735412598,0.028382327407598495,0.0018247626721858978,-0.0023965444415807724,0.10646313428878784,0.10029587149620056,0.10460535436868668,0.0029746450018137693
37,3,7,0,0.777,0.08919999999999997,0.028382327407598495,0.026739414781332016,0.027897080406546593,0.0011576656252145767,-0.0016429126262664795,0.10460535436868668,0.10124164074659348,0.10340994596481323,0.002726121572777629
38,3,8,0,0.888,0.044799999999999986,0.027897080406546593,0.027253668755292892,0.027383767068386078,0.00013009831309318542,-0.0006434116512537003,0.10340994596481323,0.10236954689025879,0.10279029607772827,0.002248255303129554
39,3,9,0,0.999,0.0004000000000000003,0.027383767068386078,0.027383748441934586,0.02738368511199951,-6.332993507385254e-08,-1.862645149230957e-08,0.10279029607772827,0.10279097408056259,0.10279098153114319,0.0022479193285107613
