stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,task,image
2,9,0.999,0.2504166666666667,0.2203612135091675,0.016559859737753868,0.12401600927114487,1.1867419481277466,0.9971063733100891,0.4732705056667328,0.007597853895276785,box_inpainting,junco
3,0,0.0,0.3999999999999999,0.22819071692139276,0.009431982412934303,0.07860089838504791,0.9951736330986023,1.0001496076583862,0.2997262179851532,0.004892454482614994,box_inpainting,junco
3,1,0.111,0.3555999999999999,0.22819071692139276,0.01087617315351963,0.367651104927063,0.991532564163208,1.001513957977295,1.4560168981552124,0.004862498492002487,box_inpainting,junco
3,2,0.222,0.3111999999999999,0.22819071692139276,0.013747267425060272,0.3761082589626312,0.9926415085792542,1.0013316869735718,1.489920973777771,0.004837301094084978,box_inpainting,junco
3,3,0.333,0.2668,0.22819071692139276,0.01540498249232769,0.4448159635066986,0.9881902933120728,0.9984867572784424,1.7648712396621704,0.004797549918293953,box_inpainting,junco
3,4,0.444,0.22239999999999996,0.22819071692139276,0.016522610560059547,0.584720253944397,0.9875662326812744,0.9965718388557434,2.32468581199646,0.004731678869575262,box_inpainting,junco
3,5,0.555,0.17799999999999994,0.22819071692139276,0.01827741414308548,0.7023735046386719,0.980117678642273,0.9995768070220947,2.795703172683716,0.004597027320414782,box_inpainting,junco
3,6,0.666,0.13359999999999997,0.22819071692139276,0.021496202796697617,0.7847967147827148,0.9677237868309021,1.0008517503738403,3.126089096069336,0.004365887492895126,box_inpainting,junco
3,7,0.777,0.08919999999999997,0.22819071692139276,0.02786899358034134,0.8379851579666138,0.9374166131019592,0.9999298453330994,3.3405697345733643,0.003790099173784256,box_inpainting,junco
3,8,0.888,0.044799999999999986,0.22819071692139276,0.044657252728939056,0.8825442790985107,0.8990511894226074,1.0011248588562012,3.5217349529266357,0.0028140037320554256,box_inpainting,junco
3,9,0.999,0.0004000000000000003,nan,0.14477470517158508,0.8825442790985107,0.8990511894226074,1.0011248588562012,3.5217349529266357,0.0028140037320554256,box_inpainting,junco
