stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.03969954352354733,0.009970428422093391,0.038327962160110474,1.9353134632110596,0.9947441816329956,19,7.90975354902912e-06,1,0.12979519367218018,0.007838886231184006,0,0.05406168848276138,18.69170385642382,0.989516019821167,0.15104956924915314,0.0217323899269104
0,1,0.111,0.9722500000000001,0.03969954352354733,0.010642001405358315,0.040181033313274384,1.9351650476455688,0.9973888397216797,15,8.374012395506725e-06,1,0.13735510408878326,0.007789671421051025,1,0.055914755910634995,18.545335579513836,0.9947845339775085,0.15860949456691742,0.02168317511677742
0,2,0.222,0.9445,0.03969954352354733,0.01062399335205555,0.037176504731178284,1.9351931810379028,0.9829674363136292,15,8.245087883551605e-06,1,0.12498357146978378,0.007907482795417309,2,0.05291023105382919,18.785203332700327,0.9662250280380249,0.14623793959617615,0.021800987422466278
0,3,0.333,0.9167500000000001,0.03969954352354733,0.009873627685010433,0.03848964720964432,1.9352318048477173,0.9869840145111084,15,8.151966540026478e-06,1,0.13053782284259796,0.007806916255503893,3,0.05422336608171463,18.67873517085002,0.9741374850273132,0.15179219841957092,0.021700419485569
0,4,0.444,0.889,0.03969954352354733,0.009073696099221706,0.033824361860752106,1.9353344440460205,0.9984487891197205,15,8.890928256732877e-06,1,0.11167281866073608,0.007874876260757446,4,0.04955808445811272,19.069454798497027,0.9968999624252319,0.13292719423770905,0.02176838181912899
0,5,0.555,0.86125,0.03969954352354733,0.008365506306290627,0.054958656430244446,1.9351686239242554,0.9851222038269043,15,8.039695785555523e-06,1,0.1962009072303772,0.00787790585309267,5,0.07069238275289536,17.526873711181523,0.9704657793045044,0.21745526790618896,0.02177141048014164
0,6,0.666,0.8335,0.03969954352354733,0.007804953958839178,0.05238930135965347,1.9351857900619507,1.0122591257095337,15,8.450654604530428e-06,1,0.18603985011577606,0.007839118130505085,6,0.06812302768230438,17.68766049681303,1.024668574333191,0.20729418098926544,0.021732624620199203
0,7,0.777,0.80575,0.03969954352354733,0.0074211894534528255,0.032766975462436676,1.9354147911071777,1.0158469676971436,15,7.994646693987306e-06,1,0.10723397880792618,0.007944636978209019,7,0.04850069805979729,19.163120019764964,1.031944990158081,0.12848834693431854,0.02183813974261284
0,8,0.888,0.778,0.03969954352354733,0.00719289667904377,0.03539329394698143,1.9352233409881592,0.9899382591247559,15,8.26385530672269e-06,1,0.1178579330444336,0.007905077189207077,8,0.05112701654434204,18.934095405950295,0.9799777865409851,0.13911230862140656,0.02179858274757862
0,9,0.999,0.75025,0.03969954352354733,0.007022725883871317,0.03418893367052078,1.93515944480896,0.9699145555496216,15,8.332732249982655e-06,1,0.1134936586022377,0.007754020392894745,9,0.049922652542591095,19.03762338651881,0.9407342672348022,0.13474802672863007,0.02164752408862114
1,0,0.0,0.8571428571428572,0.04718059426719991,0.013227979652583599,0.043010078370571136,1.485495924949646,1.001232385635376,18,9.798752216738649e-06,1,0.15707358717918396,0.004988902248442173,10,0.0512627474963665,18.922581122551126,1.0024662017822266,0.16935940086841583,0.011897188611328602
1,1,0.111,0.8175000000000001,0.04718059426719991,0.012689127586781979,0.03336263820528984,1.4855564832687378,1.0051027536392212,16,9.99111944111064e-06,1,0.11848446726799011,0.004988695029169321,11,0.041615307331085205,19.828068850611082,1.0102314949035645,0.13077028095722198,0.011896981857717037
1,2,0.222,0.7778571428571429,0.04718059426719991,0.012317526154220104,0.0393548384308815,1.4859778881072998,1.0067402124404907,16,9.966328434529714e-06,1,0.14229290187358856,0.005042150150984526,12,0.047607507556676865,19.243845463104275,1.0135258436203003,0.15457873046398163,0.011950436979532242
1,3,0.333,0.7382142857142858,0.04718059426719991,0.012009454891085625,0.04062621295452118,1.4858568906784058,1.0015387535095215,16,9.990704711526632e-06,1,0.14751501381397247,0.004996609408408403,13,0.048878878355026245,19.129387599243124,1.0030797719955444,0.15980084240436554,0.011904897168278694
1,4,0.444,0.6985714285714286,0.04718059426719991,0.011795909143984318,0.03621918708086014,1.4850891828536987,0.9979171752929688,16,9.883087841444649e-06,1,0.12979336082935333,0.0050277914851903915,14,0.0444718562066555,19.539747345238712,0.9958386421203613,0.1420791894197464,0.011936078779399395
1,5,0.555,0.6589285714285714,0.04718059426719991,0.011530348099768162,0.03345607966184616,1.4855546951293945,1.005010962486267,16,9.97912502498366e-06,1,0.11875084787607193,0.005024487618356943,15,0.041708748787641525,19.818328295994526,1.0100469589233398,0.1310366690158844,0.011932773515582085
