blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,69,9.746197974891402e-06,0,0.009970428422093391,1.9357190132141113,0.2251310795545578,0.007364931982010603,0.061806466430425644,0.19075952470302582,1.0,0,0,0.0,1.0833346843719482
1,63,9.971724466595333e-06,1,0.010642001405358315,1.9358021020889282,0.17764978110790253,0.007427123840898275,0.04998278617858887,0.19075952470302582,0.9722500000000001,0,1,0.111,1.1640546321868896
1,67,9.88307328952942e-06,2,0.01062399335205555,1.9358181953430176,0.19347544014453888,0.007371718529611826,0.05389764904975891,0.19075952470302582,0.9445,0,2,0.222,1.2468006610870361
1,65,9.597037205821835e-06,3,0.009873627685010433,1.9359071254730225,0.18643486499786377,0.007354574277997017,0.05212464928627014,0.19075952470302582,0.9167500000000001,0,3,0.333,1.313483476638794
1,66,9.724729352456052e-06,4,0.009073696099221706,1.9358034133911133,0.20349232852458954,0.007341901306062937,0.05637950822710991,0.19075952470302582,0.889,0,4,0.444,1.3667680025100708
1,69,9.182688700093422e-06,5,0.008365506306290627,1.9356967210769653,0.24962668120861053,0.007446004077792168,0.06799118220806122,0.19075952470302582,0.86125,0,5,0.555,1.4378490447998047
1,65,9.846972716331948e-06,6,0.007804953958839178,1.9356223344802856,0.32587960362434387,0.007416021544486284,0.08703191578388214,0.19075952470302582,0.8335,0,6,0.666,1.494274616241455
1,64,9.583406608726364e-06,7,0.0074211894534528255,1.9358253479003906,0.46835169196128845,0.007356301881372929,0.12260514497756958,0.19075952470302582,0.80575,0,7,0.777,1.5664465427398682
1,62,9.898810276354197e-06,8,0.00719289667904377,1.935804009437561,0.47374406456947327,0.007337936200201511,0.12393947690725327,0.19075952470302582,0.778,0,8,0.888,1.6378527879714966
1,61,9.32801776798442e-06,9,0.007022725883871317,1.9358257055282593,0.4365867078304291,0.007422425784170628,0.11471349000930786,0.19075952470302582,0.75025,0,9,0.999,1.6752179861068726
1,151,9.99487929220777e-06,10,0.013227979652583599,1.4887707233428955,0.13640403747558594,0.0038518644869327545,0.036989908665418625,0.20476265251636505,0.8571428571428572,1,0,0.0,1.0963523387908936
1,141,9.945157216861844e-06,11,0.012689127586781979,1.4892522096633911,0.18979716300964355,0.0038524456322193146,0.05033861845731735,0.20476265251636505,0.8175000000000001,1,1,0.111,1.1835778951644897
1,125,9.719493391457945e-06,12,0.012317526154220104,1.4894160032272339,0.2912183403968811,0.0038705377373844385,0.07570748776197433,0.20476265251636505,0.7778571428571429,1,2,0.222,1.2663376331329346
1,110,9.68642871157499e-06,13,0.012009454891085625,1.4903241395950317,0.3103290796279907,0.004003911279141903,0.08058520406484604,0.20476265251636505,0.7382142857142858,1,3,0.333,1.3279386758804321
1,104,9.824914741329849e-06,14,0.011795909143984318,1.495128870010376,0.3419853448867798,0.004210703074932098,0.08865436911582947,0.20476265251636505,0.6985714285714286,1,4,0.444,1.383467197418213
1,94,9.749440323503222e-06,15,0.011530348099768162,1.5059188604354858,0.44655171036720276,0.004867550451308489,0.11528860032558441,0.20476265251636505,0.6589285714285714,1,5,0.555,1.4236427545547485
1,84,9.688428690424189e-06,16,0.011259624734520912,1.5209534168243408,0.4251187741756439,0.005777796730399132,0.11061304807662964,0.20476265251636505,0.6192857142857142,1,6,0.666,1.4589084386825562
1,77,9.876212061499245e-06,17,0.010943361558020115,1.538131594657898,0.48817190527915955,0.006954135373234749,0.1272585690021515,0.20476265251636505,0.5796428571428571,1,7,0.777,1.4891202449798584
1,68,9.494136065768544e-06,18,0.010707459412515163,1.5558100938796997,0.5199757218360901,0.008246209472417831,0.13617859780788422,0.20476265251636505,0.54,1,8,0.888,1.5112321376800537
1,62,9.607857464288827e-06,19,0.010580291040241718,1.5654948949813843,0.5915607213973999,0.009001307189464569,0.15464116632938385,0.20476265251636505,0.5003571428571428,1,9,0.999,1.512904167175293
1,148,9.61093155638082e-06,20,0.011577649042010307,1.2084438800811768,0.258786141872406,0.003140144981443882,0.06705164909362793,0.21508482098579407,0.6666666666666667,2,0,0.0,1.0581002235412598
1,124,9.85958286037203e-06,21,0.011458246037364006,1.2082669734954834,0.3277289867401123,0.0031963810324668884,0.08432953804731369,0.21508482098579407,0.6204166666666668,2,1,0.111,1.096413254737854
1,106,9.886502084555104e-06,22,0.011648545041680336,1.2228195667266846,0.3901866674423218,0.003917532041668892,0.10048483312129974,0.21508482098579407,0.5741666666666667,2,2,0.222,1.1255977153778076
1,92,9.969032362278085e-06,23,0.011883500963449478,1.37177312374115,0.4547421634197235,0.012286288663744926,0.12290026247501373,0.21508482098579407,0.5279166666666668,2,3,0.333,1.1347925662994385
1,80,9.914453585224692e-06,24,0.01197701133787632,1.618528962135315,0.5047075152397156,0.03081130050122738,0.14928536117076874,0.21508482098579407,0.48166666666666674,2,4,0.444,1.1307705640792847
1,68,9.786154805624392e-06,25,0.012359649874269962,1.7517881393432617,0.5484054088592529,0.04362653195858002,0.16982126235961914,0.21508482098579407,0.4354166666666667,2,5,0.555,1.1356806755065918
1,59,9.389117622049525e-06,26,0.012831875123083591,1.8040025234222412,0.5695419907569885,0.05011783540248871,0.17997388541698456,0.21508482098579407,0.38916666666666666,2,6,0.666,1.1437077522277832
1,50,9.403795957041439e-06,27,0.013585136272013187,1.8082159757614136,0.5938348174095154,0.05263916030526161,0.18793809413909912,0.21508482098579407,0.34291666666666665,2,7,0.777,1.155152440071106
1,42,9.361410775454715e-06,28,0.014856654219329357,1.7531641721725464,0.6224792003631592,0.04940636828541756,0.19267457723617554,0.21508482098579407,0.2966666666666667,2,8,0.888,1.1785264015197754
1,34,9.834594493440818e-06,29,0.016559859737753868,1.689131498336792,0.6370109915733337,0.0451604388654232,0.19312307238578796,0.21508482098579407,0.2504166666666667,2,9,0.999,1.204416275024414
1,132,9.541700819681864e-06,30,0.009436266363731452,1.198567509651184,0.6195107102394104,0.004788530990481377,0.1584690660238266,0.222158744931221,0.3999999999999999,3,0,0.0,1.0599963665008545
1,110,9.399506780027878e-06,31,0.01041741163602897,1.3921632766723633,0.6517178416252136,0.006485098972916603,0.16779327392578125,0.222158744931221,0.3555999999999999,3,1,0.111,1.0933105945587158
1,92,8.972573596111033e-06,32,0.011588477263493198,1.5882490873336792,0.6871015429496765,0.008509344421327114,0.17815741896629333,0.222158744931221,0.3111999999999999,3,2,0.222,1.109655737876892
1,74,9.658007911639288e-06,33,0.012996630277484655,1.9187350273132324,0.7073730826377869,0.012427576817572117,0.18616396188735962,0.222158744931221,0.2668,3,3,0.333,1.1132465600967407
1,59,9.398181646247394e-06,34,0.014714584685862064,2.139686107635498,0.7206376194953918,0.015521937049925327,0.19180087745189667,0.222158744931221,0.22239999999999996,3,4,0.444,1.1175426244735718
1,46,9.141339432972018e-06,35,0.01717439160815307,2.162649393081665,0.7357873916625977,0.01595313288271427,0.1959116905927658,0.222158744931221,0.17799999999999994,3,5,0.555,1.130096435546875
1,34,9.772265002538916e-06,36,0.020981202567262307,2.0659799575805664,0.7445399761199951,0.014698999002575874,0.19715926051139832,0.222158744931221,0.13359999999999997,3,6,0.666,1.1562094688415527
1,23,8.921778317017015e-06,37,0.027574546369058744,1.929125189781189,0.7501175999641418,0.012981484644114971,0.19726550579071045,0.222158744931221,0.08919999999999997,3,7,0.777,1.2038449048995972
1,12,4.539424935501302e-06,38,0.044128120211618285,1.8522080183029175,0.754450261592865,0.012075814418494701,0.19766943156719208,0.222158744931221,0.044799999999999986,3,8,0.888,1.244814395904541
1,1,6.759977964065911e-07,39,0.1419714934059552,1.8573553562164307,0.7544630169868469,0.012139406055212021,0.19772033393383026,0.222158744931221,0.0004000000000000003,3,9,0.999,1.006717324256897
