stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
1,5,0.555,0.6589285714285714,0.028697382658720016,anchor=25.0,0.1,25.0,0.10275653749704361,0.004010998643934727
1,6,0.666,0.6192857142857142,0.026546403765678406,anchor=25.0,0.1,25.0,0.09402327984571457,0.00405411422252655
1,7,0.777,0.5796428571428571,0.022666946053504944,anchor=25.0,0.1,25.0,0.07855726033449173,0.004036841914057732
1,8,0.888,0.54,0.02323087304830551,anchor=25.0,0.1,25.0,0.08072056621313095,0.004067644476890564
1,9,0.999,0.5003571428571428,0.023412149399518967,anchor=25.0,0.1,25.0,0.0812981054186821,0.004116829019039869
2,0,0.0,0.6666666666666667,0.03130181133747101,anchor=25.0,0.1,25.0,0.10197404026985168,0.007744399830698967
2,1,0.111,0.6204166666666668,0.029560185968875885,anchor=25.0,0.1,25.0,0.09530750662088394,0.007644413970410824
2,2,0.222,0.5741666666666667,0.02902790904045105,anchor=25.0,0.1,25.0,0.09287825971841812,0.0077444580383598804
2,3,0.333,0.5279166666666668,0.029312949627637863,anchor=25.0,0.1,25.0,0.09418980032205582,0.007687331177294254
2,4,0.444,0.48166666666666674,0.028920959681272507,anchor=25.0,0.1,25.0,0.09237737208604813,0.007768821436911821
2,5,0.555,0.4354166666666667,0.02808709442615509,anchor=25.0,0.1,25.0,0.08926427364349365,0.007694701198488474
2,6,0.666,0.38916666666666666,0.028103431686758995,anchor=25.0,0.1,25.0,0.08952095359563828,0.007630926091223955
2,7,0.777,0.34291666666666665,0.02790244296193123,anchor=25.0,0.1,25.0,0.08819485455751419,0.007804968394339085
2,8,0.888,0.2966666666666667,0.026881834492087364,anchor=25.0,0.1,25.0,0.0840393528342247,0.007829328067600727
2,9,0.999,0.2504166666666667,0.02668100968003273,anchor=25.0,0.1,25.0,0.08242236822843552,0.008100554347038269
3,0,0.0,0.3999999999999999,0.0256216861307621,anchor=25.0,0.1,25.0,0.0953337550163269,0.0023843301460146904
3,1,0.111,0.3555999999999999,0.025049325078725815,anchor=25.0,0.1,25.0,0.09308436512947083,0.0023709770757704973
3,2,0.222,0.3111999999999999,0.025340070948004723,anchor=25.0,0.1,25.0,0.09417456388473511,0.002395240357145667
3,3,0.333,0.2668,0.02502395026385784,anchor=25.0,0.1,25.0,0.09296584129333496,0.00237664976157248
3,4,0.444,0.22239999999999996,0.024523884057998657,anchor=25.0,0.1,25.0,0.09094323962926865,0.002384101040661335
3,5,0.555,0.17799999999999994,0.023671310395002365,anchor=25.0,0.1,25.0,0.08762907981872559,0.002352053066715598
3,6,0.666,0.13359999999999997,0.022592008113861084,anchor=25.0,0.1,25.0,0.08344458788633347,0.0023078126832842827
3,7,0.777,0.08919999999999997,0.0227606650441885,anchor=25.0,0.1,25.0,0.08451376110315323,0.002176296431571245
3,8,0.888,0.044799999999999986,0.022258659824728966,anchor=25.0,0.1,25.0,0.08342209458351135,0.001870849053375423
3,9,0.999,0.0004000000000000003,0.022258659824728966,anchor=25.0,0.1,25.0,0.08342209458351135,0.001870849053375423
