stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.24318520724773407,0.009970428422093391,0.057306431233882904,1.936166763305664,1.0024131536483765,85,9.903465979732573e-06,1,0.20757842063903809,0.007215763907879591,0,0.07304015010595322,17.3849833427543,1.0048320293426514,0.22883279621601105,0.021109269931912422
0,1,0.111,0.9722500000000001,0.24318520724773407,0.010642001405358315,0.05757763236761093,1.9361279010772705,0.984796941280365,78,9.18690420803614e-06,1,0.2085394710302353,0.007257017772644758,1,0.07331135123968124,17.368887670404124,0.9698249697685242,0.22979383170604706,0.02115052193403244
0,2,0.222,0.9445,0.24318520724773407,0.01062399335205555,0.06686794757843018,1.9363467693328857,1.0142161846160889,79,9.95393202174455e-06,1,0.2458006590604782,0.007223709486424923,2,0.08260167390108109,16.850711430555606,1.0286344289779663,0.26705503463745117,0.021117214113473892
0,3,0.333,0.9167500000000001,0.24318520724773407,0.009873627685010433,0.06086527556180954,1.936355710029602,0.9999520778656006,78,9.902680176310241e-06,1,0.22206926345825195,0.0071306005120277405,3,0.07659899443387985,17.178369229314377,0.9999041557312012,0.24332363903522491,0.021024104207754135
0,4,0.444,0.889,0.24318520724773407,0.009073696099221706,0.06831610202789307,1.936335563659668,0.9947441220283508,77,9.95415302895708e-06,1,0.2517586648464203,0.007168584503233433,4,0.08404982089996338,16.77523198980676,0.9895159006118774,0.27301302552223206,0.021062089130282402
0,5,0.555,0.86125,0.24318520724773407,0.008365506306290627,0.07391871511936188,1.9362602233886719,1.0126255750656128,77,9.56946132646408e-06,1,0.2740161120891571,0.007219577673822641,5,0.08965244144201279,16.494978704319173,1.025410532951355,0.29527047276496887,0.02111308090388775
0,6,0.666,0.8335,0.24318520724773407,0.007804953958839178,0.06683170050382614,1.936248779296875,0.9999905228614807,79,9.2123282229295e-06,1,0.24572797119617462,0.007199600338935852,6,0.08256541937589645,16.852618001673637,0.9999811053276062,0.2669823467731476,0.021093105897307396
0,7,0.777,0.80575,0.24318520724773407,0.0074211894534528255,0.0578584149479866,1.9361765384674072,1.0016690492630005,77,8.63943114381982e-06,1,0.20982913672924042,0.007201501168310642,7,0.07359214127063751,17.352285517869802,1.0033409595489502,0.23108351230621338,0.021095003932714462
0,8,0.888,0.778,0.24318520724773407,0.00719289667904377,0.06078588217496872,1.9363209009170532,0.994405210018158,75,9.17673696676502e-06,1,0.22182755172252655,0.0071053272113204,8,0.07651960104703903,17.182872942633622,0.988841712474823,0.24308191239833832,0.02099883183836937
0,9,0.999,0.75025,0.24318520724773407,0.007022725883871317,0.060954924672842026,1.9361913204193115,0.9973888993263245,73,9.929204679792747e-06,1,0.22242744266986847,0.007130747195333242,9,0.07668864727020264,17.17328914117306,0.9947845935821533,0.24368183314800262,0.021024249494075775
1,0,0.0,0.8571428571428572,0.25738808512687683,0.013227979652583599,0.035366471856832504,1.4898079633712769,1.0041356086730957,170,9.516144018562045e-06,1,0.13020259141921997,0.0037544274237006903,10,0.04361914098262787,19.623828828174695,1.0082883834838867,0.14248842000961304,0.010662714950740337
1,1,0.111,0.8175000000000001,0.25738808512687683,0.012689127586781979,0.04417587071657181,1.4894609451293945,0.9955300688743591,161,9.907144885801245e-06,1,0.1653273105621338,0.00379206077195704,11,0.05242854356765747,18.824921978773528,0.9910801649093628,0.17761313915252686,0.010700348764657974
