stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
1,4,0.444,0.6985714285714286,0.029143882915377617,anchor=25.0,0.1,25.0,0.10182417184114456,0.0049171182326972485
1,5,0.555,0.6589285714285714,0.03064901940524578,anchor=25.0,0.1,25.0,0.10782450437545776,0.0049238563515245914
1,6,0.666,0.6192857142857142,0.02672422304749489,anchor=25.0,0.1,25.0,0.09228961914777756,0.004869089927524328
1,7,0.777,0.5796428571428571,0.026622630655765533,anchor=25.0,0.1,25.0,0.0919247567653656,0.004855254665017128
1,8,0.888,0.54,0.025484587997198105,anchor=25.0,0.1,25.0,0.08727914094924927,0.004886401351541281
1,9,0.999,0.5003571428571428,0.02354886196553707,anchor=25.0,0.1,25.0,0.07957570999860764,0.004873245023190975
2,0,0.0,0.6666666666666667,0.02686344087123871,anchor=25.0,0.1,25.0,0.09234323352575302,0.005036845337599516
2,1,0.111,0.6204166666666668,0.026446595788002014,anchor=25.0,0.1,25.0,0.09067253023386002,0.005037953145802021
2,2,0.222,0.5741666666666667,0.02665848098695278,anchor=25.0,0.1,25.0,0.09196507930755615,0.0048896134831011295
2,3,0.333,0.5279166666666668,0.027009613811969757,anchor=25.0,0.1,25.0,0.09319392591714859,0.004948178306221962
2,4,0.444,0.48166666666666674,0.02591630443930626,anchor=25.0,0.1,25.0,0.08861605077981949,0.005016387440264225
2,5,0.555,0.4354166666666667,0.026389122009277344,anchor=25.0,0.1,25.0,0.09057885408401489,0.004992542322725058
2,6,0.666,0.38916666666666666,0.02570648305118084,anchor=25.0,0.1,25.0,0.08782162517309189,0.005001435521990061
2,7,0.777,0.34291666666666665,0.025781981647014618,anchor=25.0,0.1,25.0,0.08797866851091385,0.005049752537161112
2,8,0.888,0.2966666666666667,0.0253915898501873,anchor=25.0,0.1,25.0,0.08656816929578781,0.004999393597245216
2,9,0.999,0.2504166666666667,0.024541428312659264,anchor=25.0,0.1,25.0,0.08268796652555466,0.005159246735274792
3,0,0.0,0.3999999999999999,0.025531694293022156,anchor=25.0,0.1,25.0,0.09503176063299179,0.002365006133913994
3,1,0.111,0.3555999999999999,0.024968769401311874,anchor=25.0,0.1,25.0,0.09282198548316956,0.00235102791339159
3,2,0.222,0.3111999999999999,0.024930505082011223,anchor=25.0,0.1,25.0,0.09262613207101822,0.0023652915842831135
3,3,0.333,0.2668,0.02486596629023552,anchor=25.0,0.1,25.0,0.09247255325317383,0.0023304340429604053
3,4,0.444,0.22239999999999996,0.024653688073158264,anchor=25.0,0.1,25.0,0.09158355742692947,0.002343730768188834
3,5,0.555,0.17799999999999994,0.024198289960622787,anchor=25.0,0.1,25.0,0.08985143154859543,0.0023139070253819227
3,6,0.666,0.13359999999999997,0.02313324436545372,anchor=25.0,0.1,25.0,0.0857110396027565,0.002273977966979146
3,7,0.777,0.08919999999999997,0.02333686873316765,anchor=25.0,0.1,25.0,0.08693286031484604,0.0021382016129791737
3,8,0.888,0.044799999999999986,0.022843746468424797,anchor=25.0,0.1,25.0,0.08608313649892807,0.0017639475408941507
3,9,0.999,0.0004000000000000003,0.022843746468424797,anchor=25.0,0.1,25.0,0.08608313649892807,0.0017639475408941507
