task,image,stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged
box_inpainting,crane_structure,1,9,0.999,0.5003571428571428,0.28375646471977234,0.014269322261214256,0.07413150370121002,3.0506961345672607,0.9915290474891663,0.24527448415756226,0.01708384044468403,52,9.647195838624611e-06,1
box_inpainting,crane_structure,2,0,0.0,0.6666666666666667,0.29780733585357666,0.01529544176114723,0.07943448424339294,2.0941028594970703,0.996437132358551,0.2867099940776825,0.010342649184167385,103,9.611268978915177e-06,1
box_inpainting,crane_structure,2,1,0.111,0.6204166666666668,0.29780733585357666,0.015238513279240579,0.07034169137477875,2.094388961791992,0.9932593703269958,0.25045356154441833,0.010304399766027927,88,9.33499450184172e-06,1
box_inpainting,crane_structure,2,2,0.222,0.5741666666666667,0.29780733585357666,0.015321804254781454,0.07297185063362122,2.0917809009552,0.997343897819519,0.26069965958595276,0.010395904071629047,76,9.29968518903479e-06,1
box_inpainting,crane_structure,2,3,0.333,0.5279166666666668,0.29780733585357666,0.01552855058852583,0.0733880028128624,2.086737632751465,0.9982383251190186,0.25987598299980164,0.011225351132452488,66,9.429418241779786e-06,1
box_inpainting,crane_structure,2,4,0.444,0.48166666666666674,0.29780733585357666,0.015861635412089528,0.06996546685695648,2.0831563472747803,0.9963218569755554,0.2448066622018814,0.011685061268508434,57,8.70538133312948e-06,1
box_inpainting,crane_structure,2,5,0.555,0.4354166666666667,0.29780733585357666,0.016341459535062313,0.07162884622812271,2.078735589981079,0.9935749769210815,0.2480693906545639,0.012815330177545547,50,9.02208103070734e-06,1
box_inpainting,crane_structure,2,6,0.666,0.38916666666666666,0.29780733585357666,0.017002022784668953,0.07107730209827423,2.072033405303955,0.9965415000915527,0.24361301958560944,0.013565391302108765,43,9.949820196197834e-06,1
box_inpainting,crane_structure,2,7,0.777,0.34291666666666665,0.29780733585357666,0.017894823524635284,0.07362289726734161,2.067272424697876,1.0033557415008545,0.2512643039226532,0.014409095048904419,37,9.62550620897673e-06,1
box_inpainting,crane_structure,2,8,0.888,0.2966666666666667,0.29780733585357666,0.019101032599806785,0.07164117693901062,2.0627059936523438,1.0012370347976685,0.2411237210035324,0.015146994031965733,31,9.359800969832577e-06,1
