stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
1,4,0.444,0.6985714285714286,0.05199293792247772,anchor=25.0,0.1,25.0,0.14026601612567902,0.022568579763174057
1,5,0.555,0.6589285714285714,0.04961320757865906,anchor=25.0,0.1,25.0,0.13089822232723236,0.022518210113048553
1,6,0.666,0.6192857142857142,0.050393395125865936,anchor=25.0,0.1,25.0,0.1337347775697708,0.022612927481532097
1,7,0.777,0.5796428571428571,0.05099255591630936,anchor=25.0,0.1,25.0,0.13639986515045166,0.02252344600856304
1,8,0.888,0.54,0.04990985617041588,anchor=25.0,0.1,25.0,0.13222891092300415,0.02247016876935959
1,9,0.999,0.5003571428571428,0.05253062769770622,anchor=25.0,0.1,25.0,0.14231067895889282,0.022603945806622505
2,0,0.0,0.6666666666666667,0.05844785273075104,anchor=25.0,0.1,25.0,0.18264353275299072,0.017049292102456093
2,1,0.111,0.6204166666666668,0.05549056455492973,anchor=25.0,0.1,25.0,0.17107106745243073,0.01696372777223587
2,2,0.222,0.5741666666666667,0.05430527776479721,anchor=25.0,0.1,25.0,0.16590361297130585,0.0171058289706707
2,3,0.333,0.5279166666666668,0.052661336958408356,anchor=25.0,0.1,25.0,0.158440500497818,0.017401613295078278
2,4,0.444,0.48166666666666674,0.0527077317237854,anchor=25.0,0.1,25.0,0.15791434049606323,0.017638862133026123
2,5,0.555,0.4354166666666667,0.05322930961847305,anchor=25.0,0.1,25.0,0.1589081883430481,0.018003011122345924
2,6,0.666,0.38916666666666666,0.052719276398420334,anchor=25.0,0.1,25.0,0.1557166576385498,0.01838681660592556
2,7,0.777,0.34291666666666665,0.05434141680598259,anchor=25.0,0.1,25.0,0.16042828559875488,0.01897912472486496
2,8,0.888,0.2966666666666667,0.0558587908744812,anchor=25.0,0.1,25.0,0.16531884670257568,0.01937209814786911
2,9,0.999,0.2504166666666667,0.056803666055202484,anchor=25.0,0.1,25.0,0.1672828644514084,0.019977262243628502
3,0,0.0,0.3999999999999999,0.050436489284038544,anchor=25.0,0.1,25.0,0.19450092315673828,0.0024150062818080187
3,1,0.111,0.3555999999999999,0.055116843432188034,anchor=25.0,0.1,25.0,0.2132512331008911,0.00240537547506392
3,2,0.222,0.3111999999999999,0.06475788354873657,anchor=25.0,0.1,25.0,0.25148409605026245,0.0025158131029456854
3,3,0.333,0.2668,0.07538232207298279,anchor=25.0,0.1,25.0,0.2939474880695343,0.002527263481169939
3,4,0.444,0.22239999999999996,0.08381785452365875,anchor=25.0,0.1,25.0,0.3277188837528229,0.0025174845941364765
3,5,0.555,0.17799999999999994,0.09053181111812592,anchor=25.0,0.1,25.0,0.35482093691825867,0.002435430185869336
3,6,0.666,0.13359999999999997,0.09493760764598846,anchor=25.0,0.1,25.0,0.3726990520954132,0.002350459573790431
3,7,0.777,0.08919999999999997,0.0973251461982727,anchor=25.0,0.1,25.0,0.3826874792575836,0.002204366261139512
3,8,0.888,0.044799999999999986,0.09773637354373932,anchor=25.0,0.1,25.0,0.38538050651550293,0.0018550003878772259
3,9,0.999,0.0004000000000000003,0.09773637354373932,anchor=25.0,0.1,25.0,0.38538050651550293,0.0018550003878772259
