blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,61,9.881909136311151e-06,0,0.009970428422093391,1.9325631856918335,0.14524419605731964,0.007255157455801964,0.041752420365810394,0.19075952470302582,1.0,0,0,0.0,0.0
1,22,9.348251296614762e-06,1,0.010642001405358315,1.9325759410858154,0.14769457280635834,0.007255817297846079,0.042365506291389465,0.19075952470302582,0.9722500000000001,0,1,0.111,0.004151062108576298
1,12,8.491463631798979e-06,2,0.01062399335205555,1.932563066482544,0.1480737328529358,0.007260488346219063,0.04246380180120468,0.19075952470302582,0.9445,0,2,0.222,0.00846831500530243
1,11,9.776759725355078e-06,3,0.009873627685010433,1.9325532913208008,0.1485397219657898,0.00726407440379262,0.04258298873901367,0.19075952470302582,0.9167500000000001,0,3,0.333,0.012935011647641659
1,10,9.646735634305514e-06,4,0.009073696099221706,1.9325475692749023,0.1485701948404312,0.0072661275044083595,0.04259214922785759,0.19075952470302582,0.889,0,4,0.444,0.01759357564151287
1,10,9.620374839869328e-06,5,0.008365506306290627,1.9325443506240845,0.14873036742210388,0.007267544511705637,0.04263325035572052,0.19075952470302582,0.86125,0,5,0.555,0.02248724363744259
1,10,9.439600034966134e-06,6,0.007804953958839178,1.932538628578186,0.1485963761806488,0.007269036490470171,0.04260087013244629,0.19075952470302582,0.8335,0,6,0.666,0.02768039144575596
1,9,9.806818525248673e-06,7,0.0074211894534528255,1.9325355291366577,0.1482817381620407,0.0072700753808021545,0.042522989213466644,0.19075952470302582,0.80575,0,7,0.777,0.03318304196000099
1,10,8.72295640874654e-06,8,0.00719289667904377,1.932533621788025,0.14761821925640106,0.007270125672221184,0.04235714673995972,0.19075952470302582,0.778,0,8,0.888,0.039087049663066864
1,13,9.39467554417206e-06,9,0.007022725883871317,1.9325461387634277,0.14686502516269684,0.007262688595801592,0.04216327518224716,0.19075952470302582,0.75025,0,9,0.999,0.046112146228551865
1,120,9.995700565923471e-06,10,0.013227979652583599,1.4740880727767944,0.06114764139056206,0.003447948954999447,0.017872871831059456,0.20476265251636505,0.8571428571428572,1,0,0.0,0.015915323048830032
1,38,9.491668606642634e-06,11,0.012689127586781979,1.4740403890609741,0.061266351491212845,0.0034550076816231012,0.017907842993736267,0.20476265251636505,0.8175000000000001,1,1,0.111,0.020842771977186203
1,12,8.992846233013552e-06,12,0.012317526154220104,1.4739803075790405,0.06113778427243233,0.003458313876762986,0.017878182232379913,0.20476265251636505,0.7778571428571429,1,2,0.222,0.02698466181755066
1,32,9.664963727118447e-06,13,0.012009454891085625,1.473950982093811,0.06033097580075264,0.0034589350689202547,0.01767694763839245,0.20476265251636505,0.7382142857142858,1,3,0.333,0.03386467322707176
1,30,9.807734386413358e-06,14,0.011795909143984318,1.4739456176757812,0.05963103845715523,0.00345830456353724,0.01750148832798004,0.20476265251636505,0.6985714285714286,1,4,0.444,0.04164157807826996
1,30,9.967779078579042e-06,15,0.011530348099768162,1.473953366279602,0.058807432651519775,0.0034565378446131945,0.01729426346719265,0.20476265251636505,0.6589285714285714,1,5,0.555,0.050424639135599136
1,30,9.133108505920973e-06,16,0.011259624734520912,1.4739748239517212,0.05798036977648735,0.003453335724771023,0.01708509400486946,0.20476265251636505,0.6192857142857142,1,6,0.666,0.06040387600660324
1,28,9.991003935283516e-06,17,0.010943361558020115,1.4740043878555298,0.057283300906419754,0.003448743838816881,0.016907384619116783,0.20476265251636505,0.5796428571428571,1,7,0.777,0.07171269506216049
