blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,69,9.51749098021537e-06,0,0.009970428422093391,1.9357205629348755,0.22500167787075043,0.007364930585026741,0.0617741160094738,0.19075952470302582,1.0,0,0,0.0,0.8849130272865295
1,63,9.45629108173307e-06,1,0.010642001405358315,1.9358047246932983,0.1755911260843277,0.007427224889397621,0.04946820065379143,0.19075952470302582,0.9722500000000001,0,1,0.111,0.7985833287239075
1,68,9.48003707890166e-06,2,0.01062399335205555,1.9358105659484863,0.19535373151302338,0.007371053099632263,0.05436671897768974,0.19075952470302582,0.9445,0,2,0.222,0.7206587791442871
1,65,9.921409400703851e-06,3,0.009873627685010433,1.9359043836593628,0.18751700222492218,0.007352686487138271,0.05239376425743103,0.19075952470302582,0.9167500000000001,0,3,0.333,0.6505414247512817
1,66,9.702707757242024e-06,4,0.009073696099221706,1.9357974529266357,0.198219895362854,0.007340527139604092,0.05506036803126335,0.19075952470302582,0.889,0,4,0.444,0.5873307585716248
1,69,9.160751687886659e-06,5,0.008365506306290627,1.9356878995895386,0.1695508509874344,0.0074422117322683334,0.047969378530979156,0.19075952470302582,0.86125,0,5,0.555,0.5303057432174683
1,65,9.872286682366394e-06,6,0.007804953958839178,1.9356207847595215,0.22711873054504395,0.0074120769277215,0.06233874708414078,0.19075952470302582,0.8335,0,6,0.666,0.4796181917190552
1,64,9.822426363825798e-06,7,0.0074211894534528255,1.9358023405075073,0.19927997887134552,0.007345878519117832,0.05532941222190857,0.19075952470302582,0.80575,0,7,0.777,0.432858407497406
1,61,9.520002095086966e-06,8,0.00719289667904377,1.9357455968856812,0.1866268366575241,0.007317604497075081,0.052144911140203476,0.19075952470302582,0.778,0,8,0.888,0.3917071521282196
1,61,9.14165320864413e-06,9,0.007022725883871317,1.9357457160949707,0.1878783255815506,0.0073844450525939465,0.0525079183280468,0.19075952470302582,0.75025,0,9,0.999,0.3558199405670166
1,149,9.817563295655418e-06,10,0.013227979652583599,1.4887707233428955,0.11155015230178833,0.0038526621647179127,0.030777037143707275,0.20476265251636505,0.8571428571428572,1,0,0.0,0.8995445966720581
1,141,9.745708666741848e-06,11,0.012689127586781979,1.4892374277114868,0.14575327932834625,0.00384891196154058,0.03932500630617142,0.20476265251636505,0.8175000000000001,1,1,0.111,0.8123958706855774
1,124,9.646580110711511e-06,12,0.012317526154220104,1.4890708923339844,0.10651737451553345,0.00384413730353117,0.029512446373701096,0.20476265251636505,0.7778571428571429,1,2,0.222,0.7328854203224182
1,110,9.871605470834766e-06,13,0.012009454891085625,1.4888160228729248,0.12426850944757462,0.003903602249920368,0.03399483114480972,0.20476265251636505,0.7382142857142858,1,3,0.333,0.662627100944519
1,104,9.87934890872566e-06,14,0.011795909143984318,1.4891993999481201,0.09921109676361084,0.003854569047689438,0.027693700045347214,0.20476265251636505,0.6985714285714286,1,4,0.444,0.599425196647644
1,94,9.54046754486626e-06,15,0.011530348099768162,1.4888910055160522,0.11882542818784714,0.003887467086315155,0.03262195736169815,0.20476265251636505,0.6589285714285714,1,5,0.555,0.5414977669715881
1,83,9.928189683705568e-06,16,0.011259624734520912,1.4890530109405518,0.09600091725587845,0.0038336978759616613,0.02687550149857998,0.20476265251636505,0.6192857142857142,1,6,0.666,0.49067792296409607
1,77,9.415804925083648e-06,17,0.010943361558020115,1.4889798164367676,0.10922341793775558,0.0039061447605490685,0.030235465615987778,0.20476265251636505,0.5796428571428571,1,7,0.777,0.4476003646850586
1,68,9.231617696059402e-06,18,0.010707459412515163,1.4887652397155762,0.0979783907532692,0.0038643446750938892,0.027392860502004623,0.20476265251636505,0.54,1,8,0.888,0.4056653082370758
1,62,9.918503565131687e-06,19,0.010580291040241718,1.4886844158172607,0.0915302038192749,0.003901150543242693,0.025808416306972504,0.20476265251636505,0.5003571428571428,1,9,0.999,0.37238645553588867
1,144,9.96184826362878e-06,20,0.011577649042010307,1.2085257768630981,0.11894621700048447,0.0031241190154105425,0.03207964822649956,0.21508482098579407,0.6666666666666667,2,0,0.0,0.9536698460578918
1,121,9.78234220383456e-06,21,0.011458246037364006,1.2076541185379028,0.10767952352762222,0.003147059353068471,0.029280176386237144,0.21508482098579407,0.6204166666666668,2,1,0.111,0.9071361422538757
1,105,9.931269232765771e-06,22,0.011648545041680336,1.2081867456436157,0.10763412714004517,0.0031775685492902994,0.029291709885001183,0.21508482098579407,0.5741666666666667,2,2,0.222,0.8633299469947815
1,92,9.88451483863173e-06,23,0.011883500963449478,1.2071889638900757,0.10859722644090652,0.0032100584357976913,0.02955685369670391,0.21508482098579407,0.5279166666666668,2,3,0.333,0.8218768239021301
1,80,9.899928045342676e-06,24,0.01197701133787632,1.2076623439788818,0.09877695888280869,0.0032348253298550844,0.02712036296725273,0.21508482098579407,0.48166666666666674,2,4,0.444,0.7839800119400024
1,69,9.218264494847972e-06,25,0.012359649874269962,1.2074065208435059,0.10277404636144638,0.00324112456291914,0.028124354779720306,0.21508482098579407,0.4354166666666667,2,5,0.555,0.7481820583343506
1,60,8.763131518207956e-06,26,0.012831875123083591,1.2052075862884521,0.09758011251688004,0.0032431967556476593,0.026827430352568626,0.21508482098579407,0.38916666666666666,2,6,0.666,0.7156643271446228
1,51,8.574256753490772e-06,27,0.013585136272013187,1.2045619487762451,0.0950794443488121,0.0033635804429650307,0.026292547583580017,0.21508482098579407,0.34291666666666665,2,7,0.777,0.6866576671600342
1,42,9.8301225079922e-06,28,0.014856654219329357,1.2020190954208374,0.09502164274454117,0.0034428993239998817,0.026337584480643272,0.21508482098579407,0.2966666666666667,2,8,0.888,0.6603333950042725
1,35,8.64480171003379e-06,29,0.016559859737753868,1.2005773782730103,0.09064215421676636,0.0034970762208104134,0.025283347815275192,0.21508482098579407,0.2504166666666667,2,9,0.999,0.6367316246032715
1,128,9.938138646248262e-06,30,0.009436266363731452,0.9745683073997498,0.10611116141080856,0.0031260948162525892,0.028872361406683922,0.222158744931221,0.3999999999999999,3,0,0.0,0.9556407332420349
1,110,9.789787327463273e-06,31,0.01041741163602897,0.9728567004203796,0.1040702685713768,0.0031087035313248634,0.028349094092845917,0.222158744931221,0.3555999999999999,3,1,0.111,0.911756157875061
1,93,9.52482150751166e-06,32,0.011588477263493198,0.968195915222168,0.10261090844869614,0.0030894067604094744,0.027969781309366226,0.222158744931221,0.3111999999999999,3,2,0.222,0.8712044358253479
1,77,9.578467143001035e-06,33,0.012996630277484655,0.9659299254417419,0.09994741529226303,0.0030332831665873528,0.02726181410253048,0.222158744931221,0.2668,3,3,0.333,0.8334473967552185
1,63,8.986892680695746e-06,34,0.014714584685862064,0.9624661207199097,0.09746245294809341,0.002989676780998707,0.026607871055603027,0.222158744931221,0.22239999999999996,3,4,0.444,0.8003325462341309
1,49,9.05922115634894e-06,35,0.01717439160815307,0.959709107875824,0.09621196240186691,0.002919002901762724,0.026242244988679886,0.222158744931221,0.17799999999999994,3,5,0.555,0.7754927277565002
1,37,8.265536962426268e-06,36,0.020981202567262307,0.9557795524597168,0.09409856796264648,0.0027979074511677027,0.025623071938753128,0.222158744931221,0.13359999999999997,3,6,0.666,0.7647212147712708
1,25,8.114249794743955e-06,37,0.027574546369058744,0.9419621825218201,0.09177076816558838,0.0025203649420291185,0.024832967668771744,0.222158744931221,0.08919999999999997,3,7,0.777,0.7915453314781189
1,12,9.157342901744414e-06,38,0.044128120211618285,0.9000539779663086,0.0897148847579956,0.0019049644470214844,0.023857448250055313,0.222158744931221,0.044799999999999986,3,8,0.888,0.9117292165756226
1,1,1.2809500731236767e-06,39,0.1419714934059552,0.8979970812797546,0.08969906717538834,0.0018955434206873178,0.023846423253417015,0.222158744931221,0.0004000000000000003,3,9,0.999,0.9741525053977966
