stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.24318520724773407,0.009970428422093391,0.0485641285777092,1.9330400228500366,0.9947441816329956,79,8.774951311352197e-06,1,0.17305712401866913,0.0070664603263139725,0,0.06429784744977951,17.938635573824463,0.989516019821167,0.1943114846944809,0.020959964022040367
0,1,0.111,0.9722500000000001,0.24318520724773407,0.010642001405358315,0.04871445894241333,1.933047890663147,0.9973888397216797,38,9.993543244490866e-06,1,0.17366893589496613,0.0070629664696753025,1,0.06444818526506424,17.92849298350173,0.9947845339775085,0.19492332637310028,0.02095647156238556
0,2,0.222,0.9445,0.24318520724773407,0.01062399335205555,0.04882587492465973,1.9330687522888184,0.9829674363136292,49,9.968332960852422e-06,1,0.1741231232881546,0.007060120347887278,2,0.06455960124731064,17.920991520276324,0.9662250280380249,0.19537751376628876,0.020953625440597534
0,3,0.333,0.9167500000000001,0.24318520724773407,0.009873627685010433,0.047883402556180954,1.9330320358276367,0.9869840145111084,57,9.886570296657737e-06,1,0.1703246384859085,0.007069652434438467,3,0.06361712515354156,17.984859518028173,0.9741374850273132,0.19157899916172028,0.020963154733181
0,4,0.444,0.889,0.24318520724773407,0.009073696099221706,0.04446294158697128,1.933042049407959,0.9984487891197205,59,9.834308912104461e-06,1,0.15665628015995026,0.007065162993967533,4,0.06019666790962219,18.224875390820106,0.9968999624252319,0.17791064083576202,0.02095866948366165
0,5,0.555,0.86125,0.24318520724773407,0.008365506306290627,0.05102796480059624,1.933060646057129,0.9851222038269043,62,9.834628144744784e-06,1,0.1829269528388977,0.007061630487442017,5,0.06676168739795685,17.7753268641302,0.9704657793045044,0.20418132841587067,0.02095513604581356
0,6,0.666,0.8335,0.24318520724773407,0.007804953958839178,0.05643003433942795,1.933048963546753,1.0122591257095337,65,9.901103112497367e-06,1,0.20451831817626953,0.007067263126373291,6,0.07216375321149826,17.437408787029664,1.024668574333191,0.2257726937532425,0.020960768684744835
0,7,0.777,0.80575,0.24318520724773407,0.0074211894534528255,0.05005354434251785,1.9330707788467407,1.0158469676971436,58,9.924649930326268e-06,1,0.17902308702468872,0.007063690107315779,7,0.06578726321458817,17.839181714382214,1.031944990158081,0.20027746260166168,0.02095719426870346
0,8,0.888,0.778,0.24318520724773407,0.00719289667904377,0.05282731354236603,1.9330224990844727,0.9899382591247559,65,9.917418537952472e-06,1,0.190093532204628,0.0070719039067626,8,0.06856103241443634,17.65982642615317,0.9799777865409851,0.21134789288043976,0.02096541039645672
0,9,0.999,0.75025,0.24318520724773407,0.007022725883871317,0.04724545031785965,1.933061122894287,0.9699145555496216,59,9.973812666430604e-06,1,0.1677633672952652,0.007072801236063242,9,0.06297916918992996,18.02863064125704,0.9407342672348022,0.18901777267456055,0.020966308191418648
