blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,74,9.44864223129116e-06,0,0.009970428422093391,1.9358432292938232,0.17822186648845673,0.007255359552800655,0.049996983259916306,0.19075952470302582,1.0,0,0,0.0,0.0
1,67,9.959107956092339e-06,1,0.010642001405358315,1.9358175992965698,0.2131766825914383,0.007394356653094292,0.058839939534664154,0.19075952470302582,0.9722500000000001,0,1,0.111,0.0
1,66,9.898030839394778e-06,2,0.01062399335205555,1.935742735862732,0.21575061976909637,0.007390864193439484,0.05948079749941826,0.19075952470302582,0.9445,0,2,0.222,0.0
1,66,9.429149940842763e-06,3,0.009873627685010433,1.9356836080551147,0.2316940277814865,0.007370683830231428,0.06345152109861374,0.19075952470302582,0.9167500000000001,0,3,0.333,0.0
1,66,8.955333214544225e-06,4,0.009073696099221706,1.9357211589813232,0.20647884905338287,0.007384004537016153,0.0571577213704586,0.19075952470302582,0.889,0,4,0.444,0.0
1,66,9.69621669355547e-06,5,0.008365506306290627,1.935472846031189,0.21721725165843964,0.007445627823472023,0.059888534247875214,0.19075952470302582,0.86125,0,5,0.555,0.0
1,66,9.639442396291997e-06,6,0.007804953958839178,1.9356893301010132,0.1906556338071823,0.007430789526551962,0.05323700234293938,0.19075952470302582,0.8335,0,6,0.666,0.0
1,70,9.06306377146393e-06,7,0.0074211894534528255,1.9358384609222412,0.20997315645217896,0.007335899397730827,0.05799521505832672,0.19075952470302582,0.80575,0,7,0.777,0.0
1,64,9.97110237221932e-06,8,0.00719289667904377,1.9356623888015747,0.19785112142562866,0.007464465219527483,0.055061131715774536,0.19075952470302582,0.778,0,8,0.888,0.0
1,63,9.90340322459815e-06,9,0.007022725883871317,1.9357367753982544,0.2095714956521988,0.007395606953650713,0.05793958157300949,0.19075952470302582,0.75025,0,9,0.999,0.0
1,140,9.997155757446308e-06,10,0.013227979652583599,1.4891283512115479,0.16969013214111328,0.0038743875920772552,0.04532831907272339,0.20476265251636505,0.8571428571428572,1,0,0.0,0.0
1,123,9.883323400572408e-06,11,0.012689127586781979,1.4895758628845215,0.12539805471897125,0.0038921732921153307,0.03426864370703697,0.20476265251636505,0.8175000000000001,1,1,0.111,0.0
1,128,9.78700063569704e-06,12,0.012317526154220104,1.4890706539154053,0.11724386364221573,0.0038779829628765583,0.032219454646110535,0.20476265251636505,0.7778571428571429,1,2,0.222,0.0
1,111,9.869527275441214e-06,13,0.012009454891085625,1.488874912261963,0.10809274762868881,0.003927672281861305,0.02996894344687462,0.20476265251636505,0.7382142857142858,1,3,0.333,0.0
1,107,9.754918210092e-06,14,0.011795909143984318,1.4890962839126587,0.1221742033958435,0.0038669134955853224,0.03344373404979706,0.20476265251636505,0.6985714285714286,1,4,0.444,0.0
1,93,9.826378118305001e-06,15,0.011530348099768162,1.4889971017837524,0.10712426155805588,0.0038545620627701283,0.029671987518668175,0.20476265251636505,0.6589285714285714,1,5,0.555,0.0
1,83,9.985885299101938e-06,16,0.011259624734520912,1.4884761571884155,0.10422303527593613,0.00390041247010231,0.02898106537759304,0.20476265251636505,0.6192857142857142,1,6,0.666,0.0
1,76,9.943850272975396e-06,17,0.010943361558020115,1.4889518022537231,0.11234652251005173,0.003885457990691066,0.03100072592496872,0.20476265251636505,0.5796428571428571,1,7,0.777,0.0
1,71,9.504539775662124e-06,18,0.010707459412515163,1.488749623298645,0.10004828125238419,0.0038852666039019823,0.027926025912165642,0.20476265251636505,0.54,1,8,0.888,0.0
1,60,9.526808753435034e-06,19,0.010580291040241718,1.4888793230056763,0.0979432761669159,0.003908170387148857,0.027416948229074478,0.20476265251636505,0.5003571428571428,1,9,0.999,0.0
1,142,9.782675078895409e-06,20,0.011577649042010307,1.2084357738494873,0.12535372376441956,0.0031337705440819263,0.03368876129388809,0.21508482098579407,0.6666666666666667,2,0,0.0,0.0
1,121,9.884201062959619e-06,21,0.011458246037364006,1.2091600894927979,0.11341116577386856,0.0032043259125202894,0.030756037682294846,0.21508482098579407,0.6204166666666668,2,1,0.111,0.0
1,108,9.555070391797926e-06,22,0.011648545041680336,1.2089312076568604,0.1094367727637291,0.003189316252246499,0.02975117787718773,0.21508482098579407,0.5741666666666667,2,2,0.222,0.0
