stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.24318520724773407,0.009970428422093391,0.05371813476085663,1.9361690282821655,0.9963954091072083,85,9.928842700901441e-06,1,0.19346876442432404,0.007134587503969669,0,0.06945185363292694,17.603761500115816,0.9928037524223328,0.2147231549024582,0.02102809213101864
0,1,0.111,0.9722500000000001,0.24318520724773407,0.010642001405358315,0.06605934351682663,1.9363393783569336,0.9947441816329956,80,9.987838893721346e-06,1,0.24274735152721405,0.007163344882428646,1,0.08179306983947754,16.89343482986397,0.9895159602165222,0.2640016973018646,0.021056849509477615
0,2,0.222,0.9445,0.24318520724773407,0.01062399335205555,0.06485350430011749,1.9360685348510742,1.0085068941116333,80,9.894418326439336e-06,1,0.23801834881305695,0.007131882943212986,2,0.0805872306227684,16.957937598133544,1.0170862674713135,0.2592727243900299,0.021025387570261955
0,3,0.333,0.9167500000000001,0.24318520724773407,0.009873627685010433,0.05733121559023857,1.9362043142318726,0.9973888993263245,77,9.68506901699584e-06,1,0.2079513818025589,0.007124491035938263,3,0.07306493818759918,17.383509701102962,0.9947845935821533,0.22920574247837067,0.021017994731664658
0,4,0.444,0.889,0.24318520724773407,0.009073696099221706,0.05434378236532211,1.9359078407287598,1.001091480255127,77,9.697084351500962e-06,1,0.19572590291500092,0.007216403726488352,4,0.07007750123739243,17.564813835868787,1.0021841526031494,0.21698027849197388,0.02110990881919861
0,5,0.555,0.86125,0.24318520724773407,0.008365506306290627,0.06783068180084229,1.9363288879394531,0.9829673767089844,79,9.566386324877385e-06,1,0.24967043101787567,0.00721743144094944,5,0.0835644006729126,16.800386885783535,0.9662248492240906,0.27092480659484863,0.021110935136675835
0,6,0.666,0.8335,0.24318520724773407,0.007804953958839178,0.056428708136081696,1.9361839294433594,0.9975969195365906,77,9.842937288340181e-06,1,0.20417051017284393,0.007181435823440552,6,0.0721624344587326,17.437488152674717,0.9951995611190796,0.2254249006509781,0.021074941381812096
0,7,0.777,0.80575,0.24318520724773407,0.0074211894534528255,0.06079404801130295,1.9361915588378906,0.9869840145111084,77,9.615054295863956e-06,1,0.22180430591106415,0.007123959716409445,7,0.07652777433395386,17.182409084511175,0.9741374254226685,0.2430586814880371,0.021017463877797127
0,8,0.888,0.778,0.24318520724773407,0.00719289667904377,0.06543167680501938,1.9362379312515259,1.0105262994766235,76,9.989500540541485e-06,1,0.24013590812683105,0.007196932099759579,8,0.08116540312767029,16.92689041305412,1.0211634635925293,0.2613902986049652,0.021090438589453697
0,9,0.999,0.75025,0.24318520724773407,0.007022725883871317,0.04977915436029434,1.9363224506378174,0.9984488487243652,74,9.739535016706213e-06,1,0.1775580644607544,0.007186180911958218,9,0.06551288068294525,17.857332950069768,0.9969000816345215,0.19881244003772736,0.021079685539007187
1,0,0.0,0.8571428571428572,0.25738808512687683,0.013227979652583599,0.03393062576651573,1.4898935556411743,1.0005367994308472,170,9.8578748293221e-06,1,0.12451709061861038,0.003735134145244956,10,0.042183294892311096,19.769194923194075,1.0010738372802734,0.13680291175842285,0.010643420740962029
1,1,0.111,0.8175000000000001,0.25738808512687683,0.012689127586781979,0.029376549646258354,1.4896595478057861,1.010741949081421,161,9.873835551843513e-06,1,0.1061609610915184,0.0037817470729351044,11,0.037629224359989166,20.265347248988338,1.0215991735458374,0.11844678968191147,0.010690033435821533
1,2,0.222,0.7778571428571429,0.25738808512687683,0.012317526154220104,0.04553694650530815,1.49018394947052,1.0033053159713745,143,9.988258170778863e-06,1,0.17084461450576782,0.0037677246145904064,12,0.053789615631103516,18.713615504089574,1.0066215991973877,0.1831304281949997,0.010676011443138123
1,3,0.333,0.7382142857142858,0.25738808512687683,0.012009454891085625,0.03024836629629135,1.4902472496032715,1.0021839141845703,134,9.978357411455363e-06,1,0.10974303632974625,0.003750141244381666,13,0.038501039147377014,20.165875400043603,1.0043725967407227,0.12202886492013931,0.010658428072929382
1,4,0.444,0.6985714285714286,0.25738808512687683,0.011795909143984318,0.04061933606863022,1.490172028541565,0.9956560134887695,117,9.964915989257861e-06,1,0.1510804295539856,0.003798971651121974,14,0.04887200519442558,19.129998330444444,0.9913308620452881,0.16336624324321747,0.010707258246839046
1,5,0.555,0.6589285714285714,0.25738808512687683,0.011530348099768162,0.04268689453601837,1.4899253845214844,1.0002182722091675,102,9.98629730020184e-06,1,0.1592893749475479,0.0038193960208445787,15,0.050939567387104034,18.950047390040826,1.0004366636276245,0.17157523334026337,0.010727682150900364
1,6,0.666,0.6192857142857142,0.25738808512687683,0.011259624734520912,0.04353277385234833,1.4900753498077393,0.9897122383117676,93,9.838744517765008e-06,1,0.1627710908651352,0.0037866677157580853,16,0.05178544670343399,18.87852264486672,0.9795303344726562,0.17505691945552826,0.010694954544305801
1,7,0.777,0.5796428571428571,0.25738808512687683,0.010943361558020115,0.041424959897994995,1.4894222021102905,0.9965231418609619,83,9.9857124951086e-06,1,0.15405429899692535,0.0038818418979644775,17,0.04967763274908066,19.058990987751073,0.9930583834648132,0.16634012758731842,0.010790128260850906
1,8,0.888,0.54,0.25738808512687683,0.010707459412515163,0.04188977926969528,1.4892184734344482,0.998875617980957,74,9.834402590058744e-06,1,0.15594102442264557,0.0038726935163140297,18,0.050142448395490646,19.018544551104267,0.9977525472640991,0.16822683811187744,0.010780979879200459
1,9,0.999,0.5003571428571428,0.25738808512687683,0.010580291040241718,0.035227712243795395,1.4889945983886719,1.0012800693511963,65,9.745185707288329e-06,1,0.12922349572181702,0.003895786125212908,19,0.043480388820171356,19.637665722499555,1.0025618076324463,0.1415093094110489,0.010804072953760624
2,0,0.0,0.6666666666666667,0.2672794461250305,0.011577649042010307,0.04765504598617554,1.2064813375473022,1.0061466693878174,151,9.913680514728185e-06,1,0.18088798224925995,0.0032440663781017065,20,0.0509805828332901,18.946551951136065,1.0123311281204224,0.1864047795534134,0.005839187186211348
2,1,0.111,0.6204166666666668,0.2672794461250305,0.011458246037364006,0.04711441695690155,1.2073116302490234,1.000494122505188,125,9.972654879675247e-06,1,0.17870871722698212,0.0032496529165655375,21,0.05043995380401611,18.99285311180092,1.000988483428955,0.18422551453113556,0.005844774190336466
2,2,0.222,0.5741666666666667,0.2672794461250305,0.011648545041680336,0.040583301335573196,1.2053865194320679,1.0008480548858643,113,9.927807695930824e-06,1,0.15248467028141022,0.0032828485127538443,22,0.043908845633268356,19.595079717068735,1.0016969442367554,0.15800146758556366,0.005877969320863485
2,3,0.333,0.5279166666666668,0.2672794461250305,0.011883500963449478,0.045675408095121384,1.2055050134658813,1.0020815134048462,96,9.77886429609498e-06,1,0.17279928922653198,0.0033007788006216288,23,0.049000948667526245,19.118555031957023,1.0041674375534058,0.17831610143184662,0.00589589960873127
2,4,0.444,0.48166666666666674,0.2672794461250305,0.01197701133787632,0.038371309638023376,1.2050445079803467,1.0016604661941528,83,9.839487574936356e-06,1,0.14358331263065338,0.003300636075437069,24,0.04169684648513794,19.81956780620183,1.0033236742019653,0.14910012483596802,0.005895757116377354
2,5,0.555,0.4354166666666667,0.2672794461250305,0.012359649874269962,0.03865978866815567,1.204306960105896,1.0088987350463867,71,9.951461834134534e-06,1,0.14465810358524323,0.003327018581330776,25,0.04198533296585083,19.789623896079938,1.0178766250610352,0.15017490088939667,0.005922140087932348
2,6,0.666,0.38916666666666666,0.2672794461250305,0.012831875123083591,0.038056112825870514,1.2026193141937256,1.0003845691680908,61,9.526349458610639e-06,1,0.14167922735214233,0.0035150679759681225,26,0.04138164967298508,19.852521915716224,1.0007693767547607,0.14719602465629578,0.0061101894825696945
2,7,0.777,0.34291666666666665,0.2672794461250305,0.013585136272013187,0.04070877283811569,1.2015615701675415,0.9990491271018982,52,9.78075240709586e-06,1,0.15222103893756866,0.003538013668730855,27,0.044034313410520554,19.582687621792573,0.9980992078781128,0.1577378511428833,0.006133134942501783
2,8,0.888,0.2966666666666667,0.2672794461250305,0.014856654219329357,0.042518578469753265,1.1971454620361328,0.9992528557777405,44,9.929521183948964e-06,1,0.15884095430374146,0.0037444515619426966,28,0.04584411904215813,19.407763597483562,0.9985062479972839,0.1643577367067337,0.006339573301374912
2,9,0.999,0.2504166666666667,0.2672794461250305,0.016559859737753868,0.04160642623901367,1.1925369501113892,1.002309799194336,36,8.984464329842012e-06,1,0.15442824363708496,0.003999152220785618,29,0.04493197053670883,19.495045258964566,1.004624843597412,0.1599450409412384,0.00659427372738719
3,0,0.0,0.3999999999999999,0.2755221128463745,0.009436266363731452,0.04222848266363144,0.957848846912384,1.001865029335022,144,9.92677996691782e-06,1,0.1592901349067688,0.0032079266384243965,30,0.04222848266363144,19.764545145123574,1.0037336349487305,0.1592901349067688,0.0032079266384243965
3,1,0.111,0.3555999999999999,0.2755221128463745,0.01041741163602897,0.04332965612411499,0.9570450782775879,0.9994199275970459,121,9.909977961797267e-06,1,0.16369181871414185,0.0032089343294501305,31,0.04332965612411499,19.652747489585295,0.9988402128219604,0.16369181871414185,0.0032089343294501305
3,2,0.222,0.3111999999999999,0.2755221128463745,0.011588477263493198,0.04120717570185661,0.9574494957923889,0.9977442026138306,103,9.621639946999494e-06,1,0.1552230417728424,0.0032018832862377167,32,0.04120717570185661,19.870871418878714,0.9954935312271118,0.1552230417728424,0.0032018832862377167
3,3,0.333,0.2668,0.2755221128463745,0.012996630277484655,0.0401151143014431,0.9555395245552063,1.0024064779281616,86,9.851421054918319e-06,1,0.15090060234069824,0.003186614951118827,33,0.0401151143014431,19.98751957336743,1.0048187971115112,0.15090060234069824,0.003186614951118827
3,4,0.444,0.22239999999999996,0.2755221128463745,0.014714584685862064,0.039791520684957504,0.9531649947166443,1.0027060508728027,70,9.9962799140485e-06,1,0.14967294037342072,0.0031643779948353767,34,0.039791520684957504,20.022694547333188,1.0054194927215576,0.14967294037342072,0.0031643779948353767
3,5,0.555,0.17799999999999994,0.2755221128463745,0.01717439160815307,0.03974715992808342,0.946800708770752,0.9977999925613403,55,9.733586921356618e-06,1,0.14963299036026,0.0031185457482934,35,0.03974715992808342,20.027538890682244,0.9956048727035522,0.14963299036026,0.0031185457482934
3,6,0.666,0.13359999999999997,0.2755221128463745,0.020981202567262307,0.039446257054805756,0.9324053525924683,1.0004384517669678,41,9.302019861934241e-06,1,0.14878042042255402,0.0030015362426638603,36,0.039446257054805756,20.060541908183403,1.0008771419525146,0.14878042042255402,0.0030015362426638603
3,7,0.777,0.08919999999999997,0.2755221128463745,0.027574546369058744,0.03856417164206505,0.9019615650177002,0.9993665814399719,28,8.084226465143729e-06,1,0.1461944580078125,0.002687412314116955,37,0.03856417164206505,20.15875984169389,0.9987335205078125,0.1461944580078125,0.002687412314116955
3,8,0.888,0.044799999999999986,0.2755221128463745,0.044128120211618285,0.03733207285404205,0.8322214484214783,0.9990414977073669,14,9.655102985561825e-06,1,0.14353379607200623,0.0019314943347126245,38,0.03733207285404205,20.29977886639287,0.9980839490890503,0.14353379607200623,0.0019314943347126245
3,9,0.999,0.0004000000000000003,0.2755221128463745,0.1419714934059552,0.037330709397792816,0.8321967124938965,0.9989553689956665,1,7.634905045961204e-07,1,0.14352892339229584,0.0019313014345243573,39,0.037330709397792816,20.299937483981868,0.9979118704795837,0.14352892339229584,0.0019313014345243573
