blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,61,9.743713235366158e-06,0,0.009970428422093391,1.932550311088562,0.1458621472120285,0.007257208228111267,0.041908442974090576,0.19075952470302582,1.0,0,0,0.0,0.8323437571525574
1,19,9.704951480671298e-06,1,0.010642001405358315,1.9325532913208008,0.14917227625846863,0.007256605662405491,0.04273552447557449,0.19075952470302582,0.9722500000000001,0,1,0.111,0.8239571452140808
1,26,9.341877557744738e-06,2,0.01062399335205555,1.9325532913208008,0.14044740796089172,0.007257511839270592,0.04055498540401459,0.19075952470302582,0.9445,0,2,0.222,0.8152673840522766
1,36,9.053170288098045e-06,3,0.009873627685010433,1.9325517416000366,0.14910735189914703,0.007257400080561638,0.04271989315748215,0.19075952470302582,0.9167500000000001,0,3,0.333,0.8115026354789734
1,36,9.946934369509108e-06,4,0.009073696099221706,1.9325482845306396,0.15003110468387604,0.007257398683577776,0.0429508239030838,0.19075952470302582,0.889,0,4,0.444,0.8097988367080688
1,37,9.769887583388481e-06,5,0.008365506306290627,1.932550311088562,0.14915429055690765,0.007258883677423,0.042732737958431244,0.19075952470302582,0.86125,0,5,0.555,0.8000956177711487
1,24,9.845766726357397e-06,6,0.007804953958839178,1.9325460195541382,0.14589862525463104,0.0072591882199049,0.041919052600860596,0.19075952470302582,0.8335,0,6,0.666,0.8465269804000854
1,41,9.985939868784044e-06,7,0.0074211894534528255,1.9325474500656128,0.13480600714683533,0.00725915189832449,0.03914586827158928,0.19075952470302582,0.80575,0,7,0.777,0.8138328194618225
1,42,9.814528311835602e-06,8,0.00719289667904377,1.932552695274353,0.13797473907470703,0.0072592878714203835,0.039938151836395264,0.19075952470302582,0.778,0,8,0.888,0.8491958975791931
1,39,9.864308594842441e-06,9,0.007022725883871317,1.9325554370880127,0.1529264748096466,0.0072570196352899075,0.04367437958717346,0.19075952470302582,0.75025,0,9,0.999,0.817481517791748
1,116,9.540942301100586e-06,10,0.013227979652583599,1.4740186929702759,0.0673070028424263,0.003436444094404578,0.019404083490371704,0.20476265251636505,0.8571428571428572,1,0,0.0,0.8330383896827698
1,64,9.926106940838508e-06,11,0.012689127586781979,1.4739933013916016,0.06842909008264542,0.003435197751969099,0.01968367211520672,0.20476265251636505,0.8175000000000001,1,1,0.111,0.8202822208404541
1,76,9.695797416497953e-06,12,0.012317526154220104,1.473998785018921,0.08673932403326035,0.0034350245259702206,0.024261100217700005,0.20476265251636505,0.7778571428571429,1,2,0.222,0.815558910369873
1,64,9.949319064617157e-06,13,0.012009454891085625,1.473999261856079,0.075324147939682,0.0034348780754953623,0.021407198160886765,0.20476265251636505,0.7382142857142858,1,3,0.333,0.8135388493537903
1,58,9.758658961800393e-06,14,0.011795909143984318,1.473997950553894,0.08541000634431839,0.0034356762189418077,0.023929258808493614,0.20476265251636505,0.6985714285714286,1,4,0.444,0.8197815418243408
1,59,9.65125764196273e-06,15,0.011530348099768162,1.4740006923675537,0.06393110007047653,0.0034342219587415457,0.01855844259262085,0.20476265251636505,0.6589285714285714,1,5,0.555,0.8176863789558411
1,58,9.734035302244592e-06,16,0.011259624734520912,1.474002718925476,0.0616784431040287,0.003433958627283573,0.0179950799793005,0.20476265251636505,0.6192857142857142,1,6,0.666,0.8147558569908142
1,40,9.665619472798426e-06,17,0.010943361558020115,1.4740084409713745,0.06289830058813095,0.003433380275964737,0.018299609422683716,0.20476265251636505,0.5796428571428571,1,7,0.777,0.8268858194351196
1,37,9.721319656819105e-06,18,0.010707459412515163,1.4740173816680908,0.059920091181993484,0.003432144410908222,0.017554130405187607,0.20476265251636505,0.54,1,8,0.888,0.8292905688285828
1,38,9.850989044934977e-06,19,0.010580291040241718,1.474050760269165,0.06068316102027893,0.0034282978158444166,0.017742013558745384,0.20476265251636505,0.5003571428571428,1,9,0.999,0.8242359161376953
1,121,9.946831596607808e-06,20,0.011577649042010307,1.1491740942001343,0.06745603680610657,0.001745290239341557,0.01817297749221325,0.21508482098579407,0.6666666666666667,2,0,0.0,0.8697240948677063
1,94,9.741642315930221e-06,21,0.011458246037364006,1.1496790647506714,0.060037773102521896,0.0017511796904727817,0.016322828829288483,0.21508482098579407,0.6204166666666668,2,1,0.111,0.830864667892456
1,76,9.530226634524297e-06,22,0.011648545041680336,1.14988112449646,0.062268566340208054,0.001751577714458108,0.0168808251619339,0.21508482098579407,0.5741666666666667,2,2,0.222,0.8152062892913818
1,66,9.486051567364484e-06,23,0.011883500963449478,1.149733304977417,0.06743229180574417,0.001771134207956493,0.018186423927545547,0.21508482098579407,0.5279166666666668,2,3,0.333,0.8144872188568115
