stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,x0_steps,gamma2_scale,trw,mse_hole,mse_obs
2,1,0.111,0.6204166666666668,86.33128356933594,trw=0,0.1,0.0,1,1.0,0.0,345.3066711425781,0.006137066520750523
2,2,0.222,0.5741666666666667,43.386802673339844,trw=0,0.1,0.0,1,1.0,0.0,173.5283966064453,0.006267126649618149
2,3,0.333,0.5279166666666668,19.100135803222656,trw=0,0.1,0.0,1,1.0,0.0,76.3818359375,0.006239360198378563
2,4,0.444,0.48166666666666674,8.908971786499023,trw=0,0.1,0.0,1,1.0,0.0,35.61714172363281,0.006249463185667992
2,5,0.555,0.4354166666666667,4.344977855682373,trw=0,0.1,0.0,1,1.0,0.0,17.361230850219727,0.006226270459592342
2,6,0.666,0.38916666666666666,2.265131950378418,trw=0,0.1,0.0,1,1.0,0.0,9.042184829711914,0.006114449352025986
2,7,0.777,0.34291666666666665,1.2359495162963867,trw=0,0.1,0.0,1,1.0,0.0,4.92551851272583,0.006093048024922609
2,8,0.888,0.2966666666666667,0.7354109287261963,trw=0,0.1,0.0,1,1.0,0.0,2.923205614089966,0.006145952269434929
2,9,0.999,0.2504166666666667,0.4824058413505554,trw=0,0.1,0.0,1,1.0,0.0,1.9114627838134766,0.006053457036614418
3,0,0.0,0.3999999999999999,0.5889659523963928,trw=0,0.1,0.0,1,1.0,0.0,2.348407745361328,0.002485353033989668
3,1,0.111,0.3555999999999999,0.46423572301864624,trw=0,0.1,0.0,1,1.0,0.0,1.8494793176651,0.002487810794264078
3,2,0.222,0.3111999999999999,0.3852425515651703,trw=0,0.1,0.0,1,1.0,0.0,1.533506989479065,0.0024876922834664583
3,3,0.333,0.2668,0.33348727226257324,trw=0,0.1,0.0,1,1.0,0.0,1.32650887966156,0.002480121096596122
3,4,0.444,0.22239999999999996,0.30007076263427734,trw=0,0.1,0.0,1,1.0,0.0,1.1929274797439575,0.0024518403224647045
3,5,0.555,0.17799999999999994,0.278033971786499,trw=0,0.1,0.0,1,1.0,0.0,1.1048005819320679,0.0024450947530567646
3,6,0.666,0.13359999999999997,0.2659321427345276,trw=0,0.1,0.0,1,1.0,0.0,1.056581974029541,0.0023821888025850058
3,7,0.777,0.08919999999999997,0.26023635268211365,trw=0,0.1,0.0,1,1.0,0.0,1.0341883897781372,0.0022523030638694763
3,8,0.888,0.044799999999999986,0.25826144218444824,trw=0,0.1,0.0,1,1.0,0.0,1.0275920629501343,0.0018179035978391767
3,9,0.999,0.0004000000000000003,0.25826144218444824,trw=0,0.1,0.0,1,1.0,0.0,1.0275920629501343,0.0018179035978391767
0,0,0.0,1.0,8.467307090759277,trw=1,0.1,0.0,1,1.0,1.0,33.84598159790039,0.007748393341898918
0,1,0.111,0.9722500000000001,8.45040512084961,trw=1,0.1,0.0,1,1.0,1.0,33.778507232666016,0.007703651208430529
0,2,0.222,0.9445,8.373564720153809,trw=1,0.1,0.0,1,1.0,1.0,33.470947265625,0.007770270109176636
0,3,0.333,0.9167500000000001,8.123504638671875,trw=1,0.1,0.0,1,1.0,1.0,32.47032165527344,0.0078982999548316
0,4,0.444,0.889,7.636862754821777,trw=1,0.1,0.0,1,1.0,1.0,30.524322509765625,0.007710176985710859
0,5,0.555,0.86125,6.784913539886475,trw=1,0.1,0.0,1,1.0,1.0,27.116357803344727,0.0077649750746786594
0,6,0.666,0.8335,5.568017482757568,trw=1,0.1,0.0,1,1.0,1.0,22.248552322387695,0.007839509285986423
0,7,0.777,0.80575,4.332635879516602,trw=1,0.1,0.0,1,1.0,1.0,17.307180404663086,0.0077875470742583275
0,8,0.888,0.778,3.1824474334716797,trw=1,0.1,0.0,1,1.0,1.0,12.706164360046387,0.007875342853367329
0,9,0.999,0.75025,2.33595609664917,trw=1,0.1,0.0,1,1.0,1.0,9.320640563964844,0.007727960590273142
1,0,0.0,0.8571428571428572,7.437097549438477,trw=1,0.1,0.0,1,1.0,1.0,29.732666015625,0.005241242237389088
1,1,0.111,0.8175000000000001,6.9220428466796875,trw=1,0.1,0.0,1,1.0,1.0,27.672414779663086,0.0052508157677948475
1,2,0.222,0.7778571428571429,6.092408657073975,trw=1,0.1,0.0,1,1.0,1.0,24.35411834716797,0.005171941593289375
1,3,0.333,0.7382142857142858,4.785998344421387,trw=1,0.1,0.0,1,1.0,1.0,19.128286361694336,0.0052359639666974545
1,4,0.444,0.6985714285714286,3.398815870285034,trw=1,0.1,0.0,1,1.0,1.0,13.579754829406738,0.005169377662241459
1,5,0.555,0.6589285714285714,2.3148417472839355,trw=1,0.1,0.0,1,1.0,1.0,9.243268013000488,0.005366217810660601
1,6,0.666,0.6192857142857142,1.560159683227539,trw=1,0.1,0.0,1,1.0,1.0,6.224829196929932,0.005269790533930063
1,7,0.777,0.5796428571428571,1.1621583700180054,trw=1,0.1,0.0,1,1.0,1.0,4.632716178894043,0.005305716302245855
1,8,0.888,0.54,0.8598750829696655,trw=1,0.1,0.0,1,1.0,1.0,3.423757553100586,0.005247475579380989
1,9,0.999,0.5003571428571428,0.6731352806091309,trw=1,0.1,0.0,1,1.0,1.0,2.676884889602661,0.005218752659857273
2,0,0.0,0.6666666666666667,103.4956283569336,trw=1,0.1,0.0,1,1.0,1.0,413.9639587402344,0.006182268727570772
2,1,0.111,0.6204166666666668,86.3310546875,trw=1,0.1,0.0,1,1.0,1.0,345.3057861328125,0.006137066520750523
2,2,0.222,0.5741666666666667,43.38669967651367,trw=1,0.1,0.0,1,1.0,1.0,173.52796936035156,0.0062671261839568615
2,3,0.333,0.5279166666666668,19.1000919342041,trw=1,0.1,0.0,1,1.0,1.0,76.38164520263672,0.0062393611297011375
2,4,0.444,0.48166666666666674,8.908950805664062,trw=1,0.1,0.0,1,1.0,1.0,35.6170539855957,0.006249463185667992
2,5,0.555,0.4354166666666667,4.344967365264893,trw=1,0.1,0.0,1,1.0,1.0,17.361190795898438,0.006226270459592342
2,6,0.666,0.38916666666666666,2.2651267051696777,trw=1,0.1,0.0,1,1.0,1.0,9.042163848876953,0.006114449817687273
2,7,0.777,0.34291666666666665,1.235946536064148,trw=1,0.1,0.0,1,1.0,1.0,4.925507068634033,0.006093048024922609
2,8,0.888,0.2966666666666667,0.7354094386100769,trw=1,0.1,0.0,1,1.0,1.0,2.9231996536254883,0.006145952269434929
2,9,0.999,0.2504166666666667,0.4824049174785614,trw=1,0.1,0.0,1,1.0,1.0,1.9114593267440796,0.006053457502275705
3,0,0.0,0.3999999999999999,0.5889654159545898,trw=1,0.1,0.0,1,1.0,1.0,2.348405599594116,0.002485414035618305
3,1,0.111,0.3555999999999999,0.4642355144023895,trw=1,0.1,0.0,1,1.0,1.0,1.8494783639907837,0.0024878690019249916
3,2,0.222,0.3111999999999999,0.3852423131465912,trw=1,0.1,0.0,1,1.0,1.0,1.5335063934326172,0.0024876391980797052
3,3,0.333,0.2668,0.33348724246025085,trw=1,0.1,0.0,1,1.0,1.0,1.3265084028244019,0.002480169991031289
3,4,0.444,0.22239999999999996,0.30007070302963257,trw=1,0.1,0.0,1,1.0,1.0,1.1929272413253784,0.0024518531281501055
3,5,0.555,0.17799999999999994,0.27803391218185425,trw=1,0.1,0.0,1,1.0,1.0,1.1048002243041992,0.0024450880009680986
3,6,0.666,0.13359999999999997,0.2659320831298828,trw=1,0.1,0.0,1,1.0,1.0,1.0565818548202515,0.002382192760705948
3,7,0.777,0.08919999999999997,0.26023632287979126,trw=1,0.1,0.0,1,1.0,1.0,1.0341882705688477,0.002252304693683982
3,8,0.888,0.044799999999999986,0.25826144218444824,trw=1,0.1,0.0,1,1.0,1.0,1.0275919437408447,0.0018179035978391767
3,9,0.999,0.0004000000000000003,0.25826144218444824,trw=1,0.1,0.0,1,1.0,1.0,1.0275919437408447,0.0018179035978391767
