task,image,stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged
gaussian_blur,sea_anemone,2,1,0.111,0.6204166666666668,0.2203612135091675,0.011458246037364006,0.1851569265127182,0.9935687780380249,1.0020711421966553,,,68,9.827611393120605e-06,1
gaussian_blur,sea_anemone,2,2,0.222,0.5741666666666667,0.2203612135091675,0.011648545041680336,0.1816338747739792,0.9930171370506287,1.0010837316513062,,,68,9.597083590051625e-06,1
gaussian_blur,sea_anemone,2,3,0.333,0.5279166666666668,0.2203612135091675,0.011883500963449478,0.178704172372818,0.9935402870178223,0.9983058571815491,,,67,9.740411769598722e-06,1
gaussian_blur,sea_anemone,2,4,0.444,0.48166666666666674,0.2203612135091675,0.01197701133787632,0.1692817509174347,0.9928550720214844,0.9982717037200928,,,66,9.95292157313088e-06,1
gaussian_blur,sea_anemone,2,5,0.555,0.4354166666666667,0.2203612135091675,0.012359649874269962,0.16063283383846283,0.9934678673744202,1.0028070211410522,,,63,9.409987796971109e-06,1
gaussian_blur,sea_anemone,2,6,0.666,0.38916666666666666,nan,0.012831875123083591,0.16063283383846283,0.9934678673744202,1.0028070211410522,,,0,0.0,1
gaussian_blur,sea_anemone,2,7,0.777,0.34291666666666665,nan,0.013585136272013187,0.16063283383846283,0.9934678673744202,1.0028070211410522,,,0,0.0,1
gaussian_blur,sea_anemone,2,8,0.888,0.2966666666666667,nan,0.014856654219329357,0.16063283383846283,0.9934678673744202,1.0028070211410522,,,0,0.0,1
gaussian_blur,sea_anemone,2,9,0.999,0.2504166666666667,nan,0.016559859737753868,0.16063283383846283,0.9934678673744202,1.0028070211410522,,,0,0.0,1
gaussian_blur,sea_anemone,3,0,0.0,0.3999999999999999,0.22819071692139276,0.009431982412934303,0.1606685221195221,0.992733895778656,1.0014568567276,,,32,9.754633538250346e-06,1
gaussian_blur,sea_anemone,3,1,0.111,0.3555999999999999,nan,0.01087617315351963,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,2,0.222,0.3111999999999999,nan,0.013747267425060272,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,3,0.333,0.2668,nan,0.01540498249232769,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,4,0.444,0.22239999999999996,nan,0.016522610560059547,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,5,0.555,0.17799999999999994,nan,0.01827741414308548,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,6,0.666,0.13359999999999997,nan,0.021496202796697617,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,7,0.777,0.08919999999999997,nan,0.02786899358034134,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,8,0.888,0.044799999999999986,nan,0.044657252728939056,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,sea_anemone,3,9,0.999,0.0004000000000000003,nan,0.14477470517158508,0.1606685221195221,0.992733895778656,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,0,0,0.0,1.0,0.2000590571988071,0.009970428422093391,0.008859631605446339,1.0681614875793457,0.9947441816329956,,,43,9.962265721696895e-06,1
gaussian_blur,shetland_sheepdog,0,1,0.111,0.9722500000000001,0.2000590571988071,0.010642001405358315,0.00887258630245924,1.0680811405181885,0.9973888397216797,,,37,9.878813216346316e-06,1
gaussian_blur,shetland_sheepdog,0,2,0.222,0.9445,0.2000590571988071,0.01062399335205555,0.008805287070572376,1.0680053234100342,0.9829674363136292,,,37,9.911880624713376e-06,1
gaussian_blur,shetland_sheepdog,0,3,0.333,0.9167500000000001,0.2000590571988071,0.009873627685010433,0.00875827856361866,1.0679218769073486,0.9869840145111084,,,37,9.874594070424791e-06,1
gaussian_blur,shetland_sheepdog,0,4,0.444,0.889,0.2000590571988071,0.009073696099221706,0.008772389963269234,1.0680032968521118,0.9984487891197205,,,37,9.89336331258528e-06,1
gaussian_blur,shetland_sheepdog,0,5,0.555,0.86125,0.2000590571988071,0.008365506306290627,0.008933166041970253,1.068160891532898,0.9851222038269043,,,37,9.956869689631276e-06,1
gaussian_blur,shetland_sheepdog,0,6,0.666,0.8335,0.2000590571988071,0.007804953958839178,0.008819567039608955,1.0680394172668457,1.0122591257095337,,,37,9.428652447240893e-06,1
gaussian_blur,shetland_sheepdog,0,7,0.777,0.80575,0.2000590571988071,0.0074211894534528255,0.008965710178017616,1.0684723854064941,1.0158469676971436,,,37,9.755326573213097e-06,1
gaussian_blur,shetland_sheepdog,0,8,0.888,0.778,0.2000590571988071,0.00719289667904377,0.008863382041454315,1.0680046081542969,0.9899382591247559,,,37,9.911714187182952e-06,1
gaussian_blur,shetland_sheepdog,0,9,0.999,0.75025,0.2000590571988071,0.007022725883871317,0.008822346106171608,1.067988395690918,0.9699146151542664,,,37,9.97342067421414e-06,1
gaussian_blur,shetland_sheepdog,1,0,0.0,0.8571428571428572,0.21108518838244975,0.013227979652583599,0.0738368034362793,0.994109034538269,1.001232385635376,,,124,9.840260645432863e-06,1
gaussian_blur,shetland_sheepdog,1,1,0.111,0.8175000000000001,0.21108518838244975,0.012689127586781979,0.07252144813537598,0.9949114918708801,1.0051027536392212,,,123,9.859835699899122e-06,1
gaussian_blur,shetland_sheepdog,1,2,0.222,0.7778571428571429,0.21108518838244975,0.012317526154220104,0.07062751054763794,0.9955402612686157,1.0067402124404907,,,123,9.677990419731941e-06,1
gaussian_blur,shetland_sheepdog,1,3,0.333,0.7382142857142858,0.21108518838244975,0.012009454891085625,0.07236449420452118,0.9949887990951538,1.0015387535095215,,,123,9.444876013731118e-06,1
gaussian_blur,shetland_sheepdog,1,4,0.444,0.6985714285714286,0.21108518838244975,0.011795909143984318,0.07191185653209686,0.9939442276954651,0.9979171752929688,,,123,9.95403024717234e-06,1
gaussian_blur,shetland_sheepdog,1,5,0.555,0.6589285714285714,0.21108518838244975,0.011530348099768162,0.06809838116168976,0.9946747422218323,1.005010962486267,,,122,9.921554919856135e-06,1
gaussian_blur,shetland_sheepdog,1,6,0.666,0.6192857142857142,0.21108518838244975,0.011259624734520912,0.06981533765792847,0.9938482046127319,0.9920858144760132,,,120,9.821374078455847e-06,1
gaussian_blur,shetland_sheepdog,1,7,0.777,0.5796428571428571,0.21108518838244975,0.010943361558020115,0.06683669984340668,0.9945586323738098,1.0061179399490356,,,119,9.937890354194678e-06,1
gaussian_blur,shetland_sheepdog,1,8,0.888,0.54,0.21108518838244975,0.010707459412515163,0.06626679748296738,0.9949010610580444,1.0071406364440918,,,117,9.932901775755454e-06,1
gaussian_blur,shetland_sheepdog,1,9,0.999,0.5003571428571428,0.21108518838244975,0.010580291040241718,0.06381288170814514,0.9939364194869995,0.9874954223632812,,,113,9.78289153863443e-06,1
gaussian_blur,shetland_sheepdog,2,0,0.0,0.6666666666666667,0.2203612135091675,0.011577649042010307,0.18579940497875214,0.9929972887039185,0.9937723875045776,,,73,9.646556463849265e-06,1
gaussian_blur,shetland_sheepdog,2,1,0.111,0.6204166666666668,0.2203612135091675,0.011458246037364006,0.18439356982707977,0.9936085939407349,1.0020711421966553,,,73,9.975288776331581e-06,1
gaussian_blur,shetland_sheepdog,2,2,0.222,0.5741666666666667,0.2203612135091675,0.011648545041680336,0.1805015206336975,0.9930751323699951,1.0010837316513062,,,73,9.985427823266946e-06,1
gaussian_blur,shetland_sheepdog,2,3,0.333,0.5279166666666668,0.2203612135091675,0.011883500963449478,0.1775217056274414,0.9935765266418457,0.9983058571815491,,,72,9.94493984762812e-06,1
gaussian_blur,shetland_sheepdog,2,4,0.444,0.48166666666666674,0.2203612135091675,0.01197701133787632,0.16837309300899506,0.9930068850517273,0.9982717037200928,,,70,9.457918167754542e-06,1
gaussian_blur,shetland_sheepdog,2,5,0.555,0.4354166666666667,0.2203612135091675,0.012359649874269962,0.15611454844474792,0.9936774969100952,1.0028070211410522,,,67,9.65301205724245e-06,1
gaussian_blur,shetland_sheepdog,2,6,0.666,0.38916666666666666,nan,0.012831875123083591,0.15611454844474792,0.9936774969100952,1.0028070211410522,,,0,0.0,1
