stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
3,7,0.777,0.08919999999999997,0.24373167753219604,anchor=0.0,0.1,0.0,0.9681370854377747,0.002263218630105257
3,8,0.888,0.044799999999999986,0.24262963235378265,anchor=0.0,0.1,0.0,0.9650475382804871,0.0018236624309793115
3,9,0.999,0.0004000000000000003,0.24262963235378265,anchor=0.0,0.1,0.0,0.9650475382804871,0.0018236624309793115
0,0,0.0,1.0,0.018286556005477905,anchor=25.0,0.1,25.0,0.06919404119253159,0.001317391055636108
0,1,0.111,0.9722500000000001,0.0150340236723423,anchor=25.0,0.1,25.0,0.05614732578396797,0.0013295882381498814
0,2,0.222,0.9445,0.014662644825875759,anchor=25.0,0.1,25.0,0.054660823196172714,0.0013299179263412952
0,3,0.333,0.9167500000000001,0.01864682510495186,anchor=25.0,0.1,25.0,0.07055618613958359,0.001343703712336719
0,4,0.444,0.889,0.015292610041797161,anchor=25.0,0.1,25.0,0.05714425444602966,0.0013420635368674994
0,5,0.555,0.86125,0.01883673295378685,anchor=25.0,0.1,25.0,0.07130243629217148,0.001348163466900587
0,6,0.666,0.8335,0.021142855286598206,anchor=25.0,0.1,25.0,0.08056049793958664,0.0013369760708883405
0,7,0.777,0.80575,0.01892608031630516,anchor=25.0,0.1,25.0,0.07168186455965042,0.001340818707831204
0,8,0.888,0.778,0.01835554838180542,anchor=25.0,0.1,25.0,0.0694175586104393,0.00133487896528095
0,9,0.999,0.75025,0.013272378593683243,anchor=25.0,0.1,25.0,0.049006883054971695,0.0013608775334432721
1,0,0.0,0.8571428571428572,0.017824266105890274,anchor=25.0,0.1,25.0,0.06598883867263794,0.0017694091657176614
1,1,0.111,0.8175000000000001,0.01521391049027443,anchor=25.0,0.1,25.0,0.05543592944741249,0.0018065707990899682
1,2,0.222,0.7778571428571429,0.014457307755947113,anchor=25.0,0.1,25.0,0.05254518985748291,0.0017613456584513187
