S_it,mse_full_final,psnr_full_final,hole_full_final,obs_full_final,mse_full_stage3_start,mse_full_stage3_growth,meas_resid_final
10,0.8825516104698181,6.563198795492776,3.5217645168304443,0.002814002800732851,0.07860101759433746,11.228246624295593,0.8990511298179626
1,0.20909380912780762,12.81718816958086,0.8257586359977722,0.0035388485994189978,0.11627020686864853,1.7983438299376444,0.9157761335372925
2,0.35683268308639526,10.495953658200104,1.4175747632980347,0.003252027090638876,0.10635238140821457,3.3551922238276632,0.9064055681228638
