frame,stage,step,inner,tau,sigma_tau,mse_x1_in,mse_x1_hat,mse_x1_out,block1_delta,endpoint_delta,hole_x1_in,hole_x1_hat,hole_x1_out,obs_x1_out
0,0,0,0,0.0,1.0,0.040345095098018646,0.04580330848693848,0.07036823034286499,0.024564921855926514,0.00545821338891983,0.05792127177119255,0.07246092706918716,0.2574981153011322,0.007991600781679153
0,0,0,1,0.0,1.0,0.07036823034286499,0.04574131593108177,0.06938981264829636,0.023648496717214584,-0.02462691441178322,0.2574981153011322,0.07242368906736374,0.25339874625205994,0.0080534927546978
0,0,0,2,0.0,1.0,0.06938981264829636,0.04561784863471985,0.0740186870098114,0.028400838375091553,-0.023771964013576508,0.25339874625205994,0.071952223777771,0.2722846567630768,0.007930033840239048
0,0,0,3,0.0,1.0,0.0740186870098114,0.04582003504037857,0.0677947849035263,0.021974749863147736,-0.02819865196943283,0.2722846567630768,0.07269428670406342,0.24695749580860138,0.008073876611888409
0,0,0,4,0.0,1.0,0.0677947849035263,0.045896515250205994,0.06776565313339233,0.02186913788318634,-0.021898269653320312,0.24695749580860138,0.07303475588560104,0.24725167453289032,0.00793697964400053
0,0,0,5,0.0,1.0,0.06776565313339233,0.04608321189880371,0.0752185583114624,0.02913534641265869,-0.021682441234588623,0.24725167453289032,0.07335200905799866,0.27673566341400146,0.008046191185712814
0,0,0,6,0.0,1.0,0.0752185583114624,0.04607702046632767,0.06947854161262512,0.023401521146297455,-0.029141537845134735,0.27673566341400146,0.07302132993936539,0.25412800908088684,0.007928716018795967
0,0,0,7,0.0,1.0,0.06947854161262512,0.045713942497968674,0.07389692217111588,0.0281829796731472,-0.02376459911465645,0.25412800908088684,0.0721859484910965,0.2718026340007782,0.007928346283733845
0,0,0,8,0.0,1.0,0.07389692217111588,0.04595940560102463,0.07349111139774323,0.027531705796718597,-0.027937516570091248,0.2718026340007782,0.07290201634168625,0.269762247800827,0.008067394606769085
0,0,0,9,0.0,1.0,0.07349111139774323,0.04573412984609604,0.07056545466184616,0.024831324815750122,-0.027756981551647186,0.269762247800827,0.0726608857512474,0.25838398933410645,0.007959271781146526
1,0,1,0,0.111,0.9722500000000001,0.07056545466184616,0.0471218042075634,0.0665617510676384,0.019439946860074997,-0.02344365045428276,0.25838398933410645,0.07445346564054489,0.24208176136016846,0.008055072277784348
1,0,1,1,0.111,0.9722500000000001,0.0665617510676384,0.04959779605269432,0.06942988187074661,0.019832085818052292,-0.016963955014944077,0.24208176136016846,0.06829392164945602,0.2536134421825409,0.008035361766815186
1,0,1,2,0.111,0.9722500000000001,0.06942988187074661,0.047949157655239105,0.07007811963558197,0.022128961980342865,-0.021480724215507507,0.2536134421825409,0.0796516090631485,0.25623786449432373,0.008024862967431545
1,0,1,3,0.111,0.9722500000000001,0.07007811963558197,0.05529787763953209,0.07737049460411072,0.02207261696457863,-0.014780241996049881,0.25623786449432373,0.09020566940307617,0.28547751903533936,0.00800147745758295
1,0,1,4,0.111,0.9722500000000001,0.07737049460411072,0.05781899392604828,0.07318760454654694,0.015368610620498657,-0.01955150067806244,0.28547751903533936,0.08317985385656357,0.26893842220306396,0.00793733261525631
1,0,1,5,0.111,0.9722500000000001,0.07318760454654694,0.048839371651411057,0.07545677572488785,0.02661740407347679,-0.02434823289513588,0.26893842220306396,0.0805903822183609,0.27781134843826294,0.00800524652004242
1,0,1,6,0.111,0.9722500000000001,0.07545677572488785,0.04911104962229729,0.06653822958469391,0.01742717996239662,-0.02634572610259056,0.27781134843826294,0.06966140866279602,0.24215660989284515,0.007998773828148842
1,0,1,7,0.111,0.9722500000000001,0.06653822958469391,0.07960529625415802,0.07053728401660919,-0.009068012237548828,0.013067066669464111,0.24215660989284515,0.07337788492441177,0.25845906138420105,0.007896674796938896
1,0,1,8,0.111,0.9722500000000001,0.07053728401660919,0.0494416318833828,0.07753820717334747,0.028096575289964676,-0.021095652133226395,0.25845906138420105,0.074441097676754,0.28597429394721985,0.00805949792265892
1,0,1,9,0.111,0.9722500000000001,0.07753820717334747,0.06266872584819794,0.07078675180673599,0.008118025958538055,-0.014869481325149536,0.28597429394721985,0.08386325091123581,0.25942859053611755,0.007906138896942139
2,0,2,0,0.222,0.9445,0.07078675180673599,0.07706662267446518,0.06527870148420334,-0.01178792119026184,0.006279870867729187,0.25942859053611755,0.07347036153078079,0.23714618384838104,0.007989540696144104
2,0,2,1,0.222,0.9445,0.06527870148420334,0.05582365393638611,0.06795577704906464,0.012132123112678528,-0.00945504754781723,0.23714618384838104,0.07767393440008163,0.2478630095720291,0.007986700162291527
2,0,2,2,0.222,0.9445,0.06795577704906464,0.04536765441298485,0.06688966602087021,0.02152201160788536,-0.022588122636079788,0.2478630095720291,0.07249953597784042,0.2438095360994339,0.007916365750133991
2,0,2,3,0.222,0.9445,0.06688966602087021,0.07788123935461044,0.07878285646438599,0.0009016171097755432,0.010991573333740234,0.2438095360994339,0.11388351768255234,0.2912416160106659,0.007963274605572224
