arm,frame,tau,sigma_tau,draw,mse_hole_x1hat,mse_hole_out,delta_block1,inj_hole,cg_iters,cg_resid,s2_scalar_equiv,hole_spread
spectral,35,0.555,0.17799999999999994,11,0.10362058132886887,0.11450780183076859,0.01088722050189972,0.010259156115353107,60,8.404711479670368e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,12,0.10362058132886887,0.11470314115285873,0.011082559823989868,0.010384397581219673,60,8.453794180240948e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,13,0.10362058132886887,0.11379503458738327,0.010174453258514404,0.010376743040978909,60,8.426773092651274e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,14,0.10362058132886887,0.11436474323272705,0.010744161903858185,0.010257783345878124,60,8.522995813109446e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,15,0.10362058132886887,0.1133996844291687,0.009779103100299835,0.010343787260353565,60,8.53626897878712e-06,0.2755221128463745,0.099166139960289
spectral,37,0.777,0.08919999999999997,0,0.13654166460037231,0.14111460745334625,0.004572942852973938,0.004668752197176218,28,8.044948117458262e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,1,0.13654166460037231,0.14104142785072327,0.004499763250350952,0.004713907837867737,28,8.335854545293842e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,2,0.13654166460037231,0.14128857851028442,0.004746913909912109,0.004688621032983065,28,8.136423275573179e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,3,0.13654166460037231,0.1413506120443344,0.004808947443962097,0.004701806697994471,28,8.05237050371943e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,4,0.13654166460037231,0.14117659628391266,0.004634931683540344,0.004717037081718445,28,8.208296094380785e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,5,0.13654166460037231,0.14135880768299103,0.004817143082618713,0.004627394489943981,28,8.244087439379655e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,6,0.13654166460037231,0.14114584028720856,0.004604175686836243,0.004654696211218834,28,8.320459528476931e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,7,0.13654166460037231,0.1413523107767105,0.004810646176338196,0.00476493826135993,28,8.338964107679203e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,8,0.13654166460037231,0.14139533042907715,0.004853665828704834,0.0046105398796498775,28,8.126417924358975e-06,0.2755221128463745,0.06697200983762741
