alg,stage,step,tau,sigma_tau,mse_total,mse_obs,mse_hole,meas_resid,x0_rms,x0hat_rms,mse_x1hat
rebuild_A,3,0,0.0,0.3999999999999999,6648.197265625,0.004978581797331572,26592.7734375,0.25345098972320557,2.6246178150177,49.84020233154297,2178.434326171875
rebuild_A,3,1,0.111,0.3555999999999999,3777.220703125,0.004985641688108444,15108.8671875,0.25376975536346436,2.2281761169433594,40.411094665527344,1448.435791015625
rebuild_A,3,2,0.222,0.3111999999999999,2129.27880859375,0.00500826770439744,8517.099609375,0.2548510432243347,2.0589771270751953,32.46528244018555,946.9647216796875
rebuild_A,3,3,0.333,0.2668,1226.3583984375,0.005096673499792814,4905.41845703125,0.2590433657169342,2.203746795654297,26.337614059448242,624.7864990234375
rebuild_A,3,4,0.444,0.22239999999999996,736.0223999023438,0.005422751419246197,2944.0732421875,0.2723223567008972,2.64040470123291,21.787540435791016,425.6338806152344
rebuild_A,3,5,0.555,0.17799999999999994,462.69915771484375,0.006407764740288258,1850.7772216796875,0.3063611686229706,3.1393256187438965,18.391746520996094,301.8079528808594
rebuild_A,3,6,0.666,0.13359999999999997,305.92840576171875,0.008698363788425922,1223.6875,0.3738912045955658,3.472027540206909,15.822381973266602,223.9407196044922
rebuild_A,3,7,0.777,0.08919999999999997,215.25338745117188,0.011187698692083359,860.97998046875,0.4393618106842041,2.9149458408355713,13.745970726013184,176.08212280273438
rebuild_A,3,8,0.888,0.044799999999999986,166.16966247558594,0.014638221822679043,664.6347045898438,0.5323220491409302,2.016209602355957,11.809061050415039,151.60421752929688
rebuild_A,3,9,0.999,0.0004000000000000003,166.16966247558594,0.014638221822679043,664.6347045898438,0.5323220491409302,2.0162103176116943,2.016209602355957,166.16966247558594
