alg,stage,step,tau,sigma_tau,mse_total,mse_obs,mse_hole,meas_resid,x0_rms,x0hat_rms,mse_x1hat
main,3,4,0.444,0.22239999999999996,0.30393585562705994,0.004873971920460463,1.20112144947052,0.25199753046035767,0.8148678541183472,0.8430113196372986,0.24149078130722046
main,3,5,0.555,0.17799999999999994,0.28386831283569336,0.00484524667263031,1.120937466621399,0.2520444095134735,0.817948043346405,0.840820848941803,0.24528348445892334
main,3,6,0.666,0.13359999999999997,0.2721196711063385,0.004686685279011726,1.074418544769287,0.2494248002767563,0.8328495025634766,0.8426514863967896,0.2507910132408142
main,3,7,0.777,0.08919999999999997,0.26682209968566895,0.004353277385234833,1.0542285442352295,0.2448304295539856,0.8624349236488342,0.8423307538032532,0.2560312747955322
main,3,8,0.888,0.044799999999999986,0.264433890581131,0.003622272051870823,1.0468686819076538,0.23343749344348907,0.9318330883979797,0.677791178226471,0.2610747516155243
main,3,9,0.999,0.0004000000000000003,0.264433890581131,0.003622272051870823,1.0468686819076538,0.23343749344348907,0.9318330883979797,0.9318330883979797,0.264433890581131
main2,0,1,0.111,0.9722500000000001,0.030640264973044395,0.008103545755147934,0.09825042635202408,0.49142950773239136,0.7701987028121948,0.7749574184417725,132.89254760742188
main2,0,2,0.222,0.9445,0.2856925129890442,0.008038471452891827,1.1186546087265015,0.4914454519748688,0.7264227867126465,0.7266855835914612,32.0584716796875
main2,0,3,0.333,0.9167500000000001,0.9106507301330566,0.008065950125455856,3.6184051036834717,0.4914141595363617,0.8451071381568909,0.7881024479866028,14.569859504699707
main2,0,4,0.444,0.889,1.5584157705307007,0.007938514463603497,6.209847927093506,0.4914458096027374,1.4926177263259888,1.1689027547836304,17.842086791992188
main2,0,5,0.555,0.86125,3.1712188720703125,0.008028959855437279,12.660788536071777,0.49150630831718445,4.999799728393555,3.6103668212890625,83.52483367919922
main2,0,6,0.666,0.8335,4.951516151428223,0.008001521229743958,19.782058715820312,0.49155309796333313,16.290006637573242,11.788657188415527,516.8703002929688
main2,0,7,0.777,0.80575,7.005782127380371,0.00800490565598011,27.999114990234375,0.4914676547050476,55.05633544921875,38.79291915893555,4560.046875
main2,0,8,0.888,0.778,8.182367324829102,0.007932823151350021,32.70566940307617,0.49170494079589844,216.973388671875,145.84547424316406,62145.42578125
main2,0,9,0.999,0.75025,8.116373062133789,0.007933519780635834,32.44168472290039,0.4997200071811676,1051.403076171875,668.3883056640625,1323892.375
main2,1,1,0.111,0.8175000000000001,4.452805519104004,0.0052823168225586414,17.795373916625977,0.3772062063217163,2.144282579421997,1.2913144826889038,40.007694244384766
main2,1,2,0.222,0.7778571428571429,8.213071823120117,0.005226173438131809,32.836605072021484,0.377214252948761,18.29267692565918,11.019936561584473,664.7597045898438
main2,1,3,0.333,0.7382142857142858,22.558517456054688,0.0053077880293130875,90.2181625366211,0.37898120284080505,127.89600372314453,76.7647476196289,20834.23828125
main2,1,4,0.444,0.6985714285714286,65.7669906616211,0.011819180101156235,263.0325012207031,0.5178491473197937,1019.5604858398438,573.9945678710938,1066771.5
main2,1,5,0.555,0.6589285714285714,922.3883666992188,1.1303887367248535,3686.162109375,4.533507823944092,10830.9052734375,5577.32958984375,103040280.0
main2,1,6,0.666,0.6192857142857142,48745.57421875,345.4231872558594,193946.015625,78.70347595214844,158807.78125,74245.1796875,18925611008.0
main2,1,7,0.777,0.5796428571428571,6441080.0,196760.390625,25174042.0,1873.390869140625,3202254.25,1354142.5,6496381304832.0
main2,1,8,0.888,0.54,1951405824.0,205600144.0,7188822528.0,60474.30078125,87959952.0,33512106.0,4086945655291904.0
main2,1,9,0.999,0.5003571428571428,1405627006976.0,388635688960.0,4456600567808.0,2627716.75,3259793920.0,1113651456.0,4.621371066600653e+18
main2,2,1,0.111,0.6204166666666668,33247276.0,512012.28125,131453064.0,2658.560546875,1281313.375,604015.5,1227270520832.0
main2,2,2,0.222,0.5741666666666667,1094555264.0,306091136.0,3459947520.0,66138.53125,26534036.0,11120811.0,432474786103296.0
main2,2,3,0.333,0.5279166666666668,1577366978560.0,381591093248.0,5164694503424.0,2355080.25,786816256.0,291673856.0,3.0713070615527424e+17
main2,2,4,0.444,0.48166666666666674,3458062853603328.0,940601327484928.0,1.1010448237264896e+16,118085608.0,32929652736.0,10728386560.0,4.266423182494563e+20
main2,2,5,0.555,0.4354166666666667,1.3191859146195993e+19,4.4824769094892913e+18,3.932000035875796e+19,8260812800.0,1922429091840.0,545616134144.0,1.1311049871479537e+24
main2,2,6,0.666,0.38916666666666666,8.80781499131812e+22,4.06020042821751e+22,2.3050653276300396e+23,799314149376.0,154604109037568.0,37821507174400.0,5.560351005550674e+27
main2,2,7,0.777,0.34291666666666665,2.496056380145449e+25,1.6327060994001716e+25,5.08610676121268e+25,16257231355904.0,1.7006088364752896e+16,3524737925906432.0,4.9547703824323615e+31
main2,2,8,0.888,0.2966666666666667,nan,nan,nan,nan,nan,nan,nan
main2,2,9,0.999,0.2504166666666667,nan,nan,nan,nan,nan,nan,nan
main2,3,0,0.0,0.3999999999999999,nan,nan,nan,nan,nan,nan,nan
main2,3,1,0.111,0.3555999999999999,nan,nan,nan,nan,nan,nan,nan
main2,3,2,0.222,0.3111999999999999,nan,nan,nan,nan,nan,nan,nan
main2,3,3,0.333,0.2668,nan,nan,nan,nan,nan,nan,nan
main2,3,4,0.444,0.22239999999999996,nan,nan,nan,nan,nan,nan,nan
main2,3,5,0.555,0.17799999999999994,nan,nan,nan,nan,nan,nan,nan
main2,3,6,0.666,0.13359999999999997,nan,nan,nan,nan,nan,nan,nan
main2,3,7,0.777,0.08919999999999997,nan,nan,nan,nan,nan,nan,nan
main2,3,8,0.888,0.044799999999999986,nan,nan,nan,nan,nan,nan,nan
