stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
0,2,0.222,0.9445,0.044183701276779175,anchor=25.0,0.1,25.0,0.16369988024234772,0.004344978369772434
0,3,0.333,0.9167500000000001,0.0456513874232769,anchor=25.0,0.1,25.0,0.1696062833070755,0.004333096090704203
0,4,0.444,0.889,0.04781203716993332,anchor=25.0,0.1,25.0,0.17816829681396484,0.00435994379222393
0,5,0.555,0.86125,0.05041053891181946,anchor=25.0,0.1,25.0,0.1884692758321762,0.00439096475020051
0,6,0.666,0.8335,0.06869267672300339,anchor=25.0,0.1,25.0,0.2617558240890503,0.004338288679718971
0,7,0.777,0.80575,0.058432549238204956,anchor=25.0,0.1,25.0,0.22051282227039337,0.0044057974591851234
0,8,0.888,0.778,0.04048093408346176,anchor=25.0,0.1,25.0,0.14894740283489227,0.0043254452757537365
0,9,0.999,0.75025,0.05202722176909447,anchor=25.0,0.1,25.0,0.19500410556793213,0.004368260502815247
1,0,0.0,0.8571428571428572,0.06225112825632095,anchor=25.0,0.1,25.0,0.23857496678829193,0.003476513782516122
1,1,0.111,0.8175000000000001,0.07382571697235107,anchor=25.0,0.1,25.0,0.28496885299682617,0.003444670932367444
1,2,0.222,0.7778571428571429,0.0603892020881176,anchor=25.0,0.1,25.0,0.2312363237142563,0.0034401605371385813
1,3,0.333,0.7382142857142858,0.05589945614337921,anchor=25.0,0.1,25.0,0.2133394330739975,0.003419466782361269
