stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.24318520724773407,0.009970428422093391,0.05730656906962395,1.936166763305664,1.0024131536483765,85,9.925941412802786e-06,1,0.20757897198200226,0.007215764839202166,0,0.07304029166698456,17.384974925587155,1.0048320293426514,0.22883333265781403,0.021109269931912422
0,1,0.111,0.9722500000000001,0.24318520724773407,0.010642001405358315,0.057577602565288544,1.9361279010772705,0.984796941280365,78,9.42770202527754e-06,1,0.20853932201862335,0.007257020100951195,1,0.07331132143735886,17.36888943588608,0.9698249697685242,0.2297937124967575,0.02115052565932274
0,2,0.222,0.9445,0.24318520724773407,0.01062399335205555,0.06687499582767487,1.9363467693328857,1.0142161846160889,80,9.684062206360977e-06,1,0.24582882225513458,0.007223715540021658,2,0.08260872215032578,16.850340870853664,1.0286344289779663,0.26708319783210754,0.02111721970140934
0,3,0.333,0.9167500000000001,0.24318520724773407,0.009873627685010433,0.06086556240916252,1.936355710029602,0.9999520778656006,78,9.901906196319032e-06,1,0.22207044064998627,0.007130601443350315,3,0.07659928500652313,17.178352754704346,0.9999041557312012,0.24332481622695923,0.021024104207754135
0,4,0.444,0.889,0.24318520724773407,0.009073696099221706,0.06831618398427963,1.936335563659668,0.9947441220283508,77,9.95434311334975e-06,1,0.25175896286964417,0.007168584503233433,4,0.08404990285634995,16.775227755034013,0.9895159006118774,0.27301332354545593,0.021062089130282402
0,5,0.555,0.86125,0.24318520724773407,0.008365506306290627,0.07391873002052307,1.9362602233886719,1.0126255750656128,77,9.591924026608467e-06,1,0.2740161716938019,0.007219577208161354,5,0.08965244889259338,16.49497834339806,1.025410532951355,0.29527053236961365,0.02111308090388775
0,6,0.666,0.8335,0.24318520724773407,0.007804953958839178,0.06683164089918137,1.936249017715454,0.9999905228614807,79,9.367472557642031e-06,1,0.24572773277759552,0.007199600338935852,6,0.08256536722183228,16.85262074498066,0.9999811053276062,0.2669821083545685,0.021093104034662247
0,7,0.777,0.80575,0.24318520724773407,0.0074211894534528255,0.0578584298491478,1.9361765384674072,1.0016690492630005,77,8.639563020551577e-06,1,0.2098292112350464,0.007201499305665493,7,0.0735921561717987,17.35228463849718,1.0033409595489502,0.23108358681201935,0.021095003932714462
0,8,0.888,0.778,0.24318520724773407,0.00719289667904377,0.06078575551509857,1.9363209009170532,0.994405210018158,75,9.100263014261145e-06,1,0.22182703018188477,0.0071053272113204,8,0.07651948183774948,17.182879708478747,0.988841712474823,0.24308143556118011,0.02099883183836937
0,9,0.999,0.75025,0.24318520724773407,0.007022725883871317,0.06096230074763298,1.9361913204193115,0.9973888993263245,73,9.138498171523679e-06,1,0.22245697677135468,0.007130744401365519,9,0.07669602334499359,17.17287144772698,0.9947845935821533,0.24371135234832764,0.021024249494075775
1,0,0.0,0.8571428571428572,0.25738808512687683,0.013227979652583599,0.03536628186702728,1.4898079633712769,1.0041356086730957,170,9.500707164988853e-06,1,0.13020184636116028,0.0037544278893619776,10,0.043618954718112946,19.623847373662272,1.0082883834838867,0.14248766005039215,0.010662714950740337
1,1,0.111,0.8175000000000001,0.25738808512687683,0.012689127586781979,0.04416348785161972,1.4894609451293945,0.9955300688743591,160,9.980258255382068e-06,1,0.16527776420116425,0.0037920596078038216,11,0.052416156977415085,18.825948149440986,0.9910801649093628,0.1775635927915573,0.010700346902012825
1,2,0.222,0.7778571428571429,0.25738808512687683,0.012317526154220104,0.034686192870140076,1.4899914264678955,0.9890120625495911,145,9.991909792006481e-06,1,0.12739695608615875,0.003782600164413452,12,0.04293886572122574,19.692094234568657,0.9781448245048523,0.13968278467655182,0.010690886527299881
