blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,69,9.685454642749391e-06,0,0.009970428422093391,1.9357174634933472,0.22558899223804474,0.0073651522397994995,0.06192111223936081,0.19075952470302582,1.0,0,0,0.0,1.4093583822250366
1,64,9.690820661489852e-06,1,0.010642001405358315,1.9358279705047607,0.1880580633878708,0.00744442967697978,0.05259784311056137,0.19075952470302582,0.9722500000000001,0,1,0.111,1.7186250686645508
1,68,9.191649041895289e-06,2,0.01062399335205555,1.9389896392822266,0.5917983651161194,0.007553372066468,0.15361462533473969,0.19075952470302582,0.9445,0,2,0.222,1.9999622106552124
1,66,9.423456504009664e-06,3,0.009873627685010433,1.9420957565307617,0.759882926940918,0.007702115457504988,0.19574731588363647,0.19075952470302582,0.9167500000000001,0,3,0.333,2.2445333003997803
1,67,9.649183994042687e-06,4,0.009073696099221706,1.9385616779327393,0.3786121606826782,0.007454999722540379,0.10024428367614746,0.19075952470302582,0.889,0,4,0.444,2.427483320236206
1,69,9.04462103790138e-06,5,0.008365506306290627,1.9365932941436768,0.2909829318523407,0.007506175898015499,0.07837538421154022,0.19075952470302582,0.86125,0,5,0.555,2.626573085784912
1,66,9.320573553850409e-06,6,0.007804953958839178,1.9366638660430908,0.39519035816192627,0.00749214319512248,0.10441669076681137,0.19075952470302582,0.8335,0,6,0.666,2.7799768447875977
1,64,9.477511412114836e-06,7,0.0074211894534528255,1.9374475479125977,0.5014573931694031,0.0075302026234567165,0.13101202249526978,0.19075952470302582,0.80575,0,7,0.777,2.9338176250457764
1,63,9.51671609072946e-06,8,0.00719289667904377,1.938170313835144,0.5418984293937683,0.007605625316500664,0.14117881655693054,0.19075952470302582,0.778,0,8,0.888,3.080024003982544
1,60,9.261117156711407e-06,9,0.007022725883871317,1.9364088773727417,0.400162935256958,0.007515961769968271,0.10567770898342133,0.19075952470302582,0.75025,0,9,0.999,3.191305637359619
1,155,9.695978405943606e-06,10,0.013227979652583599,1.4889875650405884,0.10360866785049438,0.0038622452411800623,0.028798852115869522,0.20476265251636505,0.8571428571428572,1,0,0.0,1.4179255962371826
1,143,9.840450729825534e-06,11,0.012689127586781979,1.4904873371124268,0.2923961579799652,0.003929776605218649,0.07604637742042542,0.20476265251636505,0.8175000000000001,1,1,0.111,1.7234071493148804
1,128,9.958846021618228e-06,12,0.012317526154220104,1.5083215236663818,0.5604079365730286,0.004896828904747963,0.14377461373806,0.20476265251636505,0.7778571428571429,1,2,0.222,1.9588696956634521
1,110,9.791768206923734e-06,13,0.012009454891085625,1.5157470703125,0.6015836596488953,0.0054170782677829266,0.15445873141288757,0.20476265251636505,0.7382142857142858,1,3,0.333,2.133702278137207
1,104,9.885703548206948e-06,14,0.011795909143984318,1.5140650272369385,0.4432505667209625,0.005327889695763588,0.1148085743188858,0.20476265251636505,0.6985714285714286,1,4,0.444,2.3117690086364746
1,96,9.922453500621486e-06,15,0.011530348099768162,1.5283894538879395,0.540496289730072,0.006284588947892189,0.13983753323554993,0.20476265251636505,0.6589285714285714,1,5,0.555,2.4197428226470947
1,86,9.921496712195221e-06,16,0.011259624734520912,1.5482755899429321,0.6489030718803406,0.007645732723176479,0.16796007752418518,0.20476265251636505,0.6192857142857142,1,6,0.666,2.4902894496917725
1,76,9.806877642404288e-06,17,0.010943361558020115,1.5634428262710571,0.8230517506599426,0.00876745767891407,0.21233855187892914,0.20476265251636505,0.5796428571428571,1,7,0.777,2.551912546157837
1,68,9.478133506490849e-06,18,0.010707459412515163,1.5633453130722046,0.8757908344268799,0.008887145668268204,0.2256130874156952,0.20476265251636505,0.54,1,8,0.888,2.6040985584259033
1,62,9.62393096415326e-06,19,0.010580291040241718,1.5703030824661255,0.9621093273162842,0.009531395509839058,0.24767586588859558,0.20476265251636505,0.5003571428571428,1,9,0.999,2.5907416343688965
1,149,9.703077012090944e-06,20,0.011577649042010307,1.2088602781295776,0.3797493875026703,0.0031393645331263542,0.09729187935590744,0.21508482098579407,0.6666666666666667,2,0,0.0,1.2329415082931519
1,123,9.818834769248497e-06,21,0.011458246037364006,1.393080234527588,0.4770682156085968,0.011995484121143818,0.1282636821269989,0.21508482098579407,0.6204166666666668,2,1,0.111,1.3843321800231934
1,106,9.394488188263495e-06,22,0.011648545041680336,1.7812840938568115,0.5462293028831482,0.038776807487010956,0.1656399369239807,0.21508482098579407,0.5741666666666667,2,2,0.222,1.4923501014709473
1,94,9.753507583809551e-06,23,0.011883500963449478,1.8916559219360352,0.4878877103328705,0.0510035902261734,0.16022461652755737,0.21508482098579407,0.5279166666666668,2,3,0.333,1.6046454906463623
1,81,9.217082151735667e-06,24,0.01197701133787632,1.9562073945999146,0.47715672850608826,0.05853421241044998,0.1631898432970047,0.21508482098579407,0.48166666666666674,2,4,0.444,1.6872674226760864
1,68,9.874034731183201e-06,25,0.012359649874269962,2.048170328140259,0.5131692886352539,0.0694778636097908,0.18040072917938232,0.21508482098579407,0.4354166666666667,2,5,0.555,1.7354542016983032
1,59,9.241512998414692e-06,26,0.012831875123083591,2.1553680896759033,0.5601832270622253,0.08209388703107834,0.20161621272563934,0.21508482098579407,0.38916666666666666,2,6,0.666,1.745275616645813
