stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged,mse_hole,mse_obs,frame,mse_full,psnr_full,x0_sq_over_n,hole_full,obs_full
0,0,0.0,1.0,0.03969954352354733,0.009970428422093391,0.03815827891230583,1.9352015256881714,1.0024131536483765,19,7.742989510006737e-06,1,0.12885630130767822,0.007925604470074177,0,0.05389200150966644,18.705356780518134,1.0048320293426514,0.15011067688465118,0.021819107234477997
0,1,0.111,0.9722500000000001,0.03969954352354733,0.010642001405358315,0.041951559484004974,1.9351423978805542,0.984796941280365,15,7.797284524713177e-06,1,0.14396174252033234,0.007948162034153938,1,0.057685285806655884,18.409949426074874,0.9698249697685242,0.1652161329984665,0.021841667592525482
0,2,0.222,0.9445,0.03969954352354733,0.01062399335205555,0.04167035222053528,1.9353785514831543,1.0142161846160889,15,7.925229510874487e-06,1,0.1429108828306198,0.007923510856926441,2,0.05740407854318619,18.431172413363704,1.0286344289779663,0.16416524350643158,0.02181701548397541
0,3,0.333,0.9167500000000001,0.03969954352354733,0.009873627685010433,0.03859608992934227,1.9352391958236694,0.9999520778656006,15,7.849532266845927e-06,1,0.13096719980239868,0.007805716712027788,3,0.05432981252670288,18.670217848909452,0.9999041557312012,0.15222157537937164,0.021699223667383194
0,4,0.444,0.889,0.03969954352354733,0.009073696099221706,0.0530644915997982,1.9353214502334595,0.9947441220283508,15,7.883713806222659e-06,1,0.1887310892343521,0.007842292077839375,4,0.06879821419715881,17.644828259759585,0.9895159006118774,0.20998544991016388,0.021735796704888344
0,5,0.555,0.86125,0.03969954352354733,0.008365506306290627,0.03667788952589035,1.935217261314392,1.0126255750656128,15,8.398385944019537e-06,1,0.12297603487968445,0.007911834865808487,5,0.05241161212325096,18.826324730017433,1.025410532951355,0.1442304104566574,0.02180533856153488
0,6,0.666,0.8335,0.03969954352354733,0.007804953958839178,0.047142088413238525,1.9352718591690063,0.9999905228614807,15,7.757058483548462e-06,1,0.1649317890405655,0.007878856733441353,6,0.06287581473588943,18.03576365701219,0.9999811053276062,0.18618614971637726,0.021772362291812897
0,7,0.777,0.80575,0.03969954352354733,0.0074211894534528255,0.0419803261756897,1.935204267501831,1.0016690492630005,15,7.404347343253903e-06,1,0.14427141845226288,0.007883293554186821,7,0.05771404504776001,18.407784772279857,1.0033409595489502,0.16552579402923584,0.021776799112558365
0,8,0.888,0.778,0.03969954352354733,0.00719289667904377,0.03662993758916855,1.9353041648864746,0.994405210018158,15,8.26075211080024e-06,1,0.12318692356348038,0.00777760474011302,8,0.05236366018652916,18.83029995480278,0.988841712474823,0.14444130659103394,0.021671108901500702
0,9,0.999,0.75025,0.03969954352354733,0.007022725883871317,0.036663614213466644,1.935157299041748,0.9973888993263245,15,7.2027341957436875e-06,1,0.12328002601861954,0.00779147632420063,9,0.052397336810827255,18.82750777583832,0.9947845935821533,0.1445343941450119,0.021684981882572174
1,0,0.0,0.8571428571428572,0.04718059426719991,0.013227979652583599,0.03480859845876694,1.4853140115737915,1.0041356086730957,18,9.53450125962263e-06,1,0.12437543272972107,0.004952987655997276,10,0.0430612675845623,19.67973181426232,1.0082883834838867,0.13666124641895294,0.01186127308756113
1,1,0.111,0.8175000000000001,0.04718059426719991,0.012689127586781979,0.03974645584821701,1.4851218461990356,0.9955300688743591,15,9.831663192017004e-06,1,0.14397281408309937,0.00500433798879385,11,0.047999124974012375,19.20826671086163,0.9910801649093628,0.15625862777233124,0.011912624351680279
1,2,0.222,0.7778571428571429,0.04718059426719991,0.012317526154220104,0.031129449605941772,1.4855985641479492,0.9890120625495911,16,9.887776286632288e-06,1,0.10951966047286987,0.0049993800930678844,12,0.039382122457027435,20.06760873062285,0.9781448245048523,0.12180548906326294,0.0119076669216156
1,3,0.333,0.7382142857142858,0.04718059426719991,0.012009454891085625,0.031858570873737335,1.4855440855026245,0.9963897466659546,16,6.198012670211028e-06,1,0.1125006452202797,0.004977877251803875,13,0.040111243724823,19.987938630173833,0.9927924871444702,0.12478647381067276,0.011886164546012878
