blk1_cg_converged,blk1_cg_iters,blk1_cg_resid,frame,gamma2,meas_resid,mse_hole,mse_obs,mse_x1,s2,sigma_tau,stage,step,tau,x0_rms
1,69,9.765524737304077e-06,0,0.009970428422093391,1.93574059009552,0.22382165491580963,0.007363561075180769,0.06147808954119682,0.19075952470302582,1.0,0,0,0.0,0.0
1,63,9.71234476310201e-06,1,0.010642001405358315,1.935825228691101,0.18000225722789764,0.007426863070577383,0.05057070776820183,0.19075952470302582,0.9722500000000001,0,1,0.111,0.0
1,67,9.968123777071014e-06,2,0.01062399335205555,1.9358031749725342,0.20392604172229767,0.00737665593624115,0.05651400610804558,0.19075952470302582,0.9445,0,2,0.222,0.0
1,65,9.823713298828807e-06,3,0.009873627685010433,1.9358919858932495,0.194853737950325,0.007362879812717438,0.05423559248447418,0.19075952470302582,0.9167500000000001,0,3,0.333,0.0
1,66,9.275409865949769e-06,4,0.009073696099221706,1.9357837438583374,0.20559988915920258,0.007355180103331804,0.05691635608673096,0.19075952470302582,0.889,0,4,0.444,0.0
1,69,9.102808689931408e-06,5,0.008365506306290627,1.9356703758239746,0.17256148159503937,0.007457433268427849,0.04873345419764519,0.19075952470302582,0.86125,0,5,0.555,0.0
1,65,9.821184903557878e-06,6,0.007804953958839178,1.9356073141098022,0.23502804338932037,0.0074286735616624355,0.06432852149009705,0.19075952470302582,0.8335,0,6,0.666,0.0
1,64,9.521024367131758e-06,7,0.0074211894534528255,1.9357848167419434,0.20224414765834808,0.007361195050179958,0.05608193203806877,0.19075952470302582,0.80575,0,7,0.777,0.0
1,61,9.583409337210469e-06,8,0.00719289667904377,1.9357258081436157,0.18844932317733765,0.007330005522817373,0.05260983109474182,0.19075952470302582,0.778,0,8,0.888,0.0
1,61,9.149473044089973e-06,9,0.007022725883871317,1.9357378482818604,0.18894164264202118,0.007388174533843994,0.05277654156088829,0.19075952470302582,0.75025,0,9,0.999,0.0
1,148,9.886688530968968e-06,10,0.013227979652583599,1.4888684749603271,0.1222725436091423,0.003866712562739849,0.03346817195415497,0.20476265251636505,0.8571428571428572,1,0,0.0,0.0
1,140,9.934128684108146e-06,11,0.012689127586781979,1.4892808198928833,0.16109003126621246,0.003873920300975442,0.04317794740200043,0.20476265251636505,0.8175000000000001,1,1,0.111,0.0
1,124,9.683973985374905e-06,12,0.012317526154220104,1.4890391826629639,0.10752306133508682,0.0038721326272934675,0.02978486940264702,0.20476265251636505,0.7778571428571429,1,2,0.222,0.0
1,110,9.944618795998394e-06,13,0.012009454891085625,1.4887299537658691,0.12401201575994492,0.003933147992938757,0.03395286947488785,0.20476265251636505,0.7382142857142858,1,3,0.333,0.0
1,104,9.59178214543499e-06,14,0.011795909143984318,1.4890942573547363,0.10279494524002075,0.003879766445606947,0.028608564287424088,0.20476265251636505,0.6985714285714286,1,4,0.444,0.0
1,93,9.976255569199566e-06,15,0.011530348099768162,1.4888311624526978,0.11595027893781662,0.003912276588380337,0.03192177414894104,0.20476265251636505,0.6589285714285714,1,5,0.555,0.0
1,83,9.52667869569268e-06,16,0.011259624734520912,1.488966464996338,0.09604864567518234,0.003852854249998927,0.02690180204808712,0.20476265251636505,0.6192857142857142,1,6,0.666,0.0
1,76,9.99902385956375e-06,17,0.010943361558020115,1.488926649093628,0.1078394427895546,0.003924282733350992,0.029903076589107513,0.20476265251636505,0.5796428571428571,1,7,0.777,0.0
1,67,9.971253348339815e-06,18,0.010707459412515163,1.4887148141860962,0.10122150182723999,0.0038782821502536535,0.028214089572429657,0.20476265251636505,0.54,1,8,0.888,0.0
1,61,9.751289326231927e-06,19,0.010580291040241718,1.4886845350265503,0.10071611404418945,0.003911097999662161,0.028112351894378662,0.20476265251636505,0.5003571428571428,1,9,0.999,0.0
1,145,9.938775292539503e-06,20,0.011577649042010307,1.2085660696029663,0.12367083877325058,0.00312389200553298,0.03326062858104706,0.21508482098579407,0.6666666666666667,2,0,0.0,0.0
1,121,9.911615052260458e-06,21,0.011458246037364006,1.2088176012039185,0.09997556358575821,0.003186682937666774,0.02738390490412712,0.21508482098579407,0.6204166666666668,2,1,0.111,0.0
1,105,9.981925359170418e-06,22,0.011648545041680336,1.2094844579696655,0.09463755041360855,0.0031898911111056805,0.026051804423332214,0.21508482098579407,0.5741666666666667,2,2,0.222,0.0
1,90,9.796944141271524e-06,23,0.011883500963449478,1.2086156606674194,0.09357855468988419,0.003200850449502468,0.02579527720808983,0.21508482098579407,0.5279166666666668,2,3,0.333,0.0
1,80,9.402378964296076e-06,24,0.01197701133787632,1.20920991897583,0.0844404473900795,0.0032029752619564533,0.0235123448073864,0.21508482098579407,0.48166666666666674,2,4,0.444,0.0
1,68,9.5441300800303e-06,25,0.012359649874269962,1.2091926336288452,0.08705055713653564,0.0031813071109354496,0.024148618802428246,0.21508482098579407,0.4354166666666667,2,5,0.555,0.0
1,59,9.431481885258108e-06,26,0.012831875123083591,1.2067065238952637,0.0836707055568695,0.00316791282966733,0.02329361066222191,0.21508482098579407,0.38916666666666666,2,6,0.666,0.0
1,50,9.44618477660697e-06,27,0.013585136272013187,1.2056293487548828,0.08110368996858597,0.0032861591316759586,0.022740542888641357,0.21508482098579407,0.34291666666666665,2,7,0.777,0.0
1,42,9.380585652252194e-06,28,0.014856654219329357,1.2028162479400635,0.07893466204404831,0.0033876225352287292,0.022274380549788475,0.21508482098579407,0.2966666666666667,2,8,0.888,0.0
1,35,8.27216081233928e-06,29,0.016559859737753868,1.2010936737060547,0.07493087649345398,0.003468521172180772,0.02133411169052124,0.21508482098579407,0.2504166666666667,2,9,0.999,0.0
1,128,9.692756066215225e-06,30,0.009436266363731452,0.9765406847000122,0.09018543362617493,0.0031399044673889875,0.024901285767555237,0.222158744931221,0.3999999999999999,3,0,0.0,0.0
1,110,9.475012120674364e-06,31,0.01041741163602897,0.9874534010887146,0.08772113174200058,0.003220338374376297,0.024345537647604942,0.222158744931221,0.3555999999999999,3,1,0.111,0.0
1,92,9.63291859079618e-06,32,0.011588477263493198,0.9813447594642639,0.08651991933584213,0.0032037950586527586,0.024032823741436005,0.222158744931221,0.3111999999999999,3,2,0.222,0.0
1,77,8.88716931513045e-06,33,0.012996630277484655,0.9770213961601257,0.08429322391748428,0.0031185124535113573,0.02341219037771225,0.222158744931221,0.2668,3,3,0.333,0.0
1,62,9.789679097593762e-06,34,0.014714584685862064,0.9736884236335754,0.0809299647808075,0.0030369602609425783,0.022510211914777756,0.222158744931221,0.22239999999999996,3,4,0.444,0.0
1,49,8.627507668279577e-06,35,0.01717439160815307,0.9705676436424255,0.07809849828481674,0.002925141714513302,0.021718479692935944,0.222158744931221,0.17799999999999994,3,5,0.555,0.0
